algorithm,scenario_id,interference_seed,interference_activity_ids,interference_rate,makespan,budget_used,budget_limit,deadline_limit,budget_violation,deadline_violation,feasible,interference_time,interference_pairs,algorithm_milliseconds,machine_distribution,machine_utilization,recommendations_json
heft_colocation,hybrid_hetero,1,maddid0000018|maddid0000037|maddid0000056|mbackgroundid0000015|mbackgroundid0000035|mbgmodelid0000012|mbgmodelid0000031|mconcatfitid0000011|mconcatfitid0000030|mdifffitid0000005|mdifffitid0000007|mdifffitid0000010|mdifffitid0000025|mdifffitid0000026|mdifffitid0000028|mdifffitid0000029|mdifffitid0000044|mimgtblid0000017|mimgtblid0000036|mimgtblid0000055|mprojectid0000003|mprojectid0000020|mprojectid0000022|mprojectid0000023|mprojectid0000040|mprojectid0000041|mviewerid0000038|mviewerid0000057|mviewerid0000058,0.200000,91.837000,0.440836,0.241327,110.620800,0.199500,0.000000,false,40.661000,17,1.968000,"{""bora011"":2,""diablo03"":1,""h3-standard-88-2"":9,""h4d-standard-192-7"":46}","{""bora011"":0.000555,""diablo03"":0.00021,""h3-standard-88-2"":0.003991,""h4d-standard-192-7"":0.019509}",[]
prism_cc_cost,hybrid_hetero,1,maddid0000018|maddid0000037|maddid0000056|mbackgroundid0000015|mbackgroundid0000035|mbgmodelid0000012|mbgmodelid0000031|mconcatfitid0000011|mconcatfitid0000030|mdifffitid0000005|mdifffitid0000007|mdifffitid0000010|mdifffitid0000025|mdifffitid0000026|mdifffitid0000028|mdifffitid0000029|mdifffitid0000044|mimgtblid0000017|mimgtblid0000036|mimgtblid0000055|mprojectid0000003|mprojectid0000020|mprojectid0000022|mprojectid0000023|mprojectid0000040|mprojectid0000041|mviewerid0000038|mviewerid0000057|mviewerid0000058,0.200000,150.276000,0.241708,0.241327,110.620800,0.000400,39.655000,false,88.183000,18,292.573000,"{""bora011"":25,""diablo03"":15,""h4d-standard-192-7"":18}","{""bora011"":0.008734,""diablo03"":0.003588,""h3-standard-88-2"":0,""h4d-standard-192-7"":0.013663}","[{""rank"":1,""recommended"":true,""feasible"":false,""budget_used"":0.241708,""budget_violation"":0.0004,""makespan"":150.276,""deadline_violation"":39.655,""machine_signature"":""fe200d980f1dac09"",""weighted_score"":0.241708,""diversity_score"":2.568966},{""rank"":2,""recommended"":false,""feasible"":false,""budget_used"":0.254705,""budget_violation"":0.0134,""makespan"":132.18,""deadline_violation"":21.559,""machine_signature"":""9b4b2221638545ea"",""weighted_score"":0.254705,""diversity_score"":3.568966},{""rank"":3,""recommended"":false,""feasible"":false,""budget_used"":0.354098,""budget_violation"":0.1128,""makespan"":98.74,""deadline_violation"":0,""machine_signature"":""44e8ae2520da9fdc"",""weighted_score"":0.354098,""diversity_score"":3.327586},{""rank"":4,""recommended"":false,""feasible"":false,""budget_used"":0.412218,""budget_violation"":0.1709,""makespan"":91.837,""deadline_violation"":0,""machine_signature"":""a211077edb87144e"",""weighted_score"":0.412218,""diversity_score"":3.189655},{""rank"":5,""recommended"":false,""feasible"":false,""budget_used"":0.440836,""budget_violation"":0.1995,""makespan"":91.837,""deadline_violation"":0,""machine_signature"":""40ff2fdf32c3b3ad"",""weighted_score"":0.440836,""diversity_score"":3.206897}]"
prism_cc_time,hybrid_hetero,1,maddid0000018|maddid0000037|maddid0000056|mbackgroundid0000015|mbackgroundid0000035|mbgmodelid0000012|mbgmodelid0000031|mconcatfitid0000011|mconcatfitid0000030|mdifffitid0000005|mdifffitid0000007|mdifffitid0000010|mdifffitid0000025|mdifffitid0000026|mdifffitid0000028|mdifffitid0000029|mdifffitid0000044|mimgtblid0000017|mimgtblid0000036|mimgtblid0000055|mprojectid0000003|mprojectid0000020|mprojectid0000022|mprojectid0000023|mprojectid0000040|mprojectid0000041|mviewerid0000038|mviewerid0000057|mviewerid0000058,0.200000,98.740000,0.354098,0.241327,110.620800,0.112800,0.000000,false,41.282000,18,292.573000,"{""bora011"":7,""diablo03"":5,""h3-standard-88-2"":7,""h4d-standard-192-7"":39}","{""bora011"":0.002714,""diablo03"":0.00156,""h3-standard-88-2"":0.003562,""h4d-standard-192-7"":0.018045}","[{""rank"":1,""recommended"":true,""feasible"":false,""budget_used"":0.354098,""budget_violation"":0.1128,""makespan"":98.74,""deadline_violation"":0,""machine_signature"":""44e8ae2520da9fdc"",""weighted_score"":0.657058,""diversity_score"":3.327586},{""rank"":2,""recommended"":false,""feasible"":false,""budget_used"":0.412218,""budget_violation"":0.1709,""makespan"":91.837,""deadline_violation"":0,""machine_signature"":""a211077edb87144e"",""weighted_score"":0.611122,""diversity_score"":3.189655},{""rank"":3,""recommended"":false,""feasible"":false,""budget_used"":0.440836,""budget_violation"":0.1995,""makespan"":91.837,""deadline_violation"":0,""machine_signature"":""40ff2fdf32c3b3ad"",""weighted_score"":0.611122,""diversity_score"":3.206897},{""rank"":4,""recommended"":false,""feasible"":false,""budget_used"":0.254705,""budget_violation"":0.0134,""makespan"":132.18,""deadline_violation"":21.559,""machine_signature"":""9b4b2221638545ea"",""weighted_score"":0.879582,""diversity_score"":3.568966},{""rank"":5,""recommended"":false,""feasible"":false,""budget_used"":0.241708,""budget_violation"":0.0004,""makespan"":150.276,""deadline_violation"":39.655,""machine_signature"":""fe200d980f1dac09"",""weighted_score"":1,""diversity_score"":2.568966}]"
heft_colocation,hybrid_hetero,2,maddid0000037|mbackgroundid0000013|mbackgroundid0000014|mbackgroundid0000032|mbackgroundid0000033|mbackgroundid0000051|mbackgroundid0000052|mbackgroundid0000053|mbackgroundid0000054|mconcatfitid0000049|mdifffitid0000008|mdifffitid0000009|mdifffitid0000010|mdifffitid0000025|mdifffitid0000027|mdifffitid0000029|mdifffitid0000045|mdifffitid0000046|mdifffitid0000048|mimgtblid0000055|mprojectid0000001|mprojectid0000002|mprojectid0000020|mprojectid0000021|mprojectid0000022|mprojectid0000040|mviewerid0000038|mviewerid0000057|mviewerid0000058,0.200000,95.314000,0.467603,0.241327,110.620800,0.226300,0.000000,false,37.314000,31,1.473000,"{""bora011"":2,""diablo03"":1,""h3-standard-88-2"":10,""h4d-standard-192-7"":45}","{""bora011"":0.000534,""diablo03"":0.000202,""h3-standard-88-2"":0.002915,""h4d-standard-192-7"":0.018831}",[]
prism_cc_cost,hybrid_hetero,2,maddid0000037|mbackgroundid0000013|mbackgroundid0000014|mbackgroundid0000032|mbackgroundid0000033|mbackgroundid0000051|mbackgroundid0000052|mbackgroundid0000053|mbackgroundid0000054|mconcatfitid0000049|mdifffitid0000008|mdifffitid0000009|mdifffitid0000010|mdifffitid0000025|mdifffitid0000027|mdifffitid0000029|mdifffitid0000045|mdifffitid0000046|mdifffitid0000048|mimgtblid0000055|mprojectid0000001|mprojectid0000002|mprojectid0000020|mprojectid0000021|mprojectid0000022|mprojectid0000040|mviewerid0000038|mviewerid0000057|mviewerid0000058,0.200000,155.921000,0.239055,0.241327,110.620800,0.000000,45.300000,false,97.950000,18,332.160000,"{""bora011"":27,""diablo03"":17,""h4d-standard-192-7"":14}","{""bora011"":0.017876,""diablo03"":0.003776,""h3-standard-88-2"":0,""h4d-standard-192-7"":0.013158}","[{""rank"":1,""recommended"":true,""feasible"":false,""budget_used"":0.239055,""budget_violation"":0,""makespan"":155.921,""deadline_violation"":45.3,""machine_signature"":""81c505b3a50f2aa2"",""weighted_score"":0.239055,""diversity_score"":2.534483},{""rank"":2,""recommended"":false,""feasible"":false,""budget_used"":0.321537,""budget_violation"":0.0802,""makespan"":99.587,""deadline_violation"":0,""machine_signature"":""895b576939ef6902"",""weighted_score"":0.321537,""diversity_score"":3.413793},{""rank"":3,""recommended"":false,""feasible"":false,""budget_used"":0.363536,""budget_violation"":0.1222,""makespan"":95.314,""deadline_violation"":0,""machine_signature"":""ffb7c7231c4619f4"",""weighted_score"":0.363536,""diversity_score"":3.206897},{""rank"":4,""recommended"":false,""feasible"":false,""budget_used"":0.467603,""budget_violation"":0.2263,""makespan"":95.314,""deadline_violation"":0,""machine_signature"":""e0d090176bd5d4d0"",""weighted_score"":0.467603,""diversity_score"":3.224138}]"
prism_cc_time,hybrid_hetero,2,maddid0000037|mbackgroundid0000013|mbackgroundid0000014|mbackgroundid0000032|mbackgroundid0000033|mbackgroundid0000051|mbackgroundid0000052|mbackgroundid0000053|mbackgroundid0000054|mconcatfitid0000049|mdifffitid0000008|mdifffitid0000009|mdifffitid0000010|mdifffitid0000025|mdifffitid0000027|mdifffitid0000029|mdifffitid0000045|mdifffitid0000046|mdifffitid0000048|mimgtblid0000055|mprojectid0000001|mprojectid0000002|mprojectid0000020|mprojectid0000021|mprojectid0000022|mprojectid0000040|mviewerid0000038|mviewerid0000057|mviewerid0000058,0.200000,99.587000,0.321537,0.241327,110.620800,0.080200,0.000000,false,38.329000,34,332.160000,"{""bora011"":13,""diablo03"":6,""h3-standard-88-2"":5,""h4d-standard-192-7"":34}","{""bora011"":0.004965,""diablo03"":0.001558,""h3-standard-88-2"":0.002585,""h4d-standard-192-7"":0.017863}","[{""rank"":1,""recommended"":true,""feasible"":false,""budget_used"":0.321537,""budget_violation"":0.0802,""makespan"":99.587,""deadline_violation"":0,""machine_signature"":""895b576939ef6902"",""weighted_score"":0.638702,""diversity_score"":3.413793},{""rank"":2,""recommended"":false,""feasible"":false,""budget_used"":0.363536,""budget_violation"":0.1222,""makespan"":95.314,""deadline_violation"":0,""machine_signature"":""ffb7c7231c4619f4"",""weighted_score"":0.611297,""diversity_score"":3.206897},{""rank"":3,""recommended"":false,""feasible"":false,""budget_used"":0.467603,""budget_violation"":0.2263,""makespan"":95.314,""deadline_violation"":0,""machine_signature"":""e0d090176bd5d4d0"",""weighted_score"":0.611297,""diversity_score"":3.224138},{""rank"":4,""recommended"":false,""feasible"":false,""budget_used"":0.239055,""budget_violation"":0,""makespan"":155.921,""deadline_violation"":45.3,""machine_signature"":""81c505b3a50f2aa2"",""weighted_score"":1,""diversity_score"":2.534483}]"
heft_colocation,hybrid_hetero,3,maddid0000018|maddid0000037|mbackgroundid0000013|mbackgroundid0000014|mbackgroundid0000016|mbackgroundid0000032|mbackgroundid0000033|mbackgroundid0000034|mbackgroundid0000035|mbackgroundid0000052|mbackgroundid0000053|mbackgroundid0000054|mbgmodelid0000050|mconcatfitid0000011|mconcatfitid0000030|mdifffitid0000005|mdifffitid0000010|mdifffitid0000025|mdifffitid0000027|mdifffitid0000029|mdifffitid0000043|mdifffitid0000044|mdifffitid0000048|mimgtblid0000017|mimgtblid0000036|mprojectid0000004|mprojectid0000039|mviewerid0000038|mviewerid0000058,0.200000,92.184000,0.201113,0.241327,110.620800,0.000000,0.000000,true,5.564000,18,1.383000,"{""bora011"":5,""diablo03"":1,""h4d-standard-192-7"":52}","{""bora011"":0.000638,""diablo03"":0.000209,""h3-standard-88-2"":0,""h4d-standard-192-7"":0.018377}",[]
prism_cc_cost,hybrid_hetero,3,maddid0000018|maddid0000037|mbackgroundid0000013|mbackgroundid0000014|mbackgroundid0000016|mbackgroundid0000032|mbackgroundid0000033|mbackgroundid0000034|mbackgroundid0000035|mbackgroundid0000052|mbackgroundid0000053|mbackgroundid0000054|mbgmodelid0000050|mconcatfitid0000011|mconcatfitid0000030|mdifffitid0000005|mdifffitid0000010|mdifffitid0000025|mdifffitid0000027|mdifffitid0000029|mdifffitid0000043|mdifffitid0000044|mdifffitid0000048|mimgtblid0000017|mimgtblid0000036|mprojectid0000004|mprojectid0000039|mviewerid0000038|mviewerid0000058,0.200000,104.982000,0.127925,0.241327,110.620800,0.000000,0.000000,true,7.336000,9,319.542000,"{""bora011"":26,""diablo03"":14,""h4d-standard-192-7"":18}","{""bora011"":0.012808,""diablo03"":0.005078,""h3-standard-88-2"":0,""h4d-standard-192-7"":0.015447}","[{""rank"":1,""recommended"":true,""feasible"":true,""budget_used"":0.127925,""budget_violation"":0,""makespan"":104.982,""deadline_violation"":0,""machine_signature"":""a1cac7120c565bc6"",""weighted_score"":0.127925,""diversity_score"":2.551724},{""rank"":2,""recommended"":false,""feasible"":true,""budget_used"":0.201113,""budget_violation"":0,""makespan"":92.184,""deadline_violation"":0,""machine_signature"":""666b2fcb82cc1292"",""weighted_score"":0.201113,""diversity_score"":2.103448}]"
prism_cc_time,hybrid_hetero,3,maddid0000018|maddid0000037|mbackgroundid0000013|mbackgroundid0000014|mbackgroundid0000016|mbackgroundid0000032|mbackgroundid0000033|mbackgroundid0000034|mbackgroundid0000035|mbackgroundid0000052|mbackgroundid0000053|mbackgroundid0000054|mbgmodelid0000050|mconcatfitid0000011|mconcatfitid0000030|mdifffitid0000005|mdifffitid0000010|mdifffitid0000025|mdifffitid0000027|mdifffitid0000029|mdifffitid0000043|mdifffitid0000044|mdifffitid0000048|mimgtblid0000017|mimgtblid0000036|mprojectid0000004|mprojectid0000039|mviewerid0000038|mviewerid0000058,0.200000,92.184000,0.201113,0.241327,110.620800,0.000000,0.000000,true,5.564000,18,319.542000,"{""bora011"":5,""diablo03"":1,""h4d-standard-192-7"":52}","{""bora011"":0.000638,""diablo03"":0.000209,""h3-standard-88-2"":0,""h4d-standard-192-7"":0.018377}","[{""rank"":1,""recommended"":true,""feasible"":true,""budget_used"":0.201113,""budget_violation"":0,""makespan"":92.184,""deadline_violation"":0,""machine_signature"":""666b2fcb82cc1292"",""weighted_score"":0.878093,""diversity_score"":2.103448},{""rank"":2,""recommended"":false,""feasible"":true,""budget_used"":0.127925,""budget_violation"":0,""makespan"":104.982,""deadline_violation"":0,""machine_signature"":""a1cac7120c565bc6"",""weighted_score"":1,""diversity_score"":2.551724}]"
heft_colocation,hybrid_hetero,4,maddid0000056|mbackgroundid0000013|mbackgroundid0000016|mbackgroundid0000032|mbackgroundid0000033|mbackgroundid0000034|mbackgroundid0000052|mbackgroundid0000053|mdifffitid0000005|mdifffitid0000006|mdifffitid0000009|mdifffitid0000010|mdifffitid0000027|mdifffitid0000028|mdifffitid0000044|mdifffitid0000045|mdifffitid0000047|mdifffitid0000048|mimgtblid0000036|mimgtblid0000055|mprojectid0000001|mprojectid0000003|mprojectid0000021|mprojectid0000022|mprojectid0000023|mprojectid0000039|mprojectid0000040|mviewerid0000038|mviewerid0000058,0.200000,103.142000,0.557006,0.241327,110.620800,0.315700,0.000000,false,79.516000,34,1.689000,"{""bora011"":2,""diablo03"":1,""h3-standard-88-2"":15,""h4d-standard-192-7"":40}","{""bora011"":0.000494,""diablo03"":0.000187,""h3-standard-88-2"":0.003198,""h4d-standard-192-7"":0.019403}",[]
