scenario_id,algorithm,recommendation,makespan_mean,makespan_p95,cost_mean,cost_p95,makespan_cv_percent,strict_feasibility_percent,budget_limit,deadline_limit,cost_sla_percent,makespan_sla_percent,required_deadline_margin_percent,required_budget_margin_percent,robust_feasible,pareto,frontier_order,extra_cost_from_previous,time_saved_from_previous,seconds_saved_per_extra_dollar
network_hpc_local,heft_classic,HPC local 200 Gbps · HEFT coalocado,119.585,119.585,0.0,0.0,,100.0,0.0,143.502,0.0,83.33333333333333,0,0,True,True,1,,,
network_cloud_multiregion,prism_cc_time,Cloud multi-região · PRISM-CC - Time,142.96,142.96,0.578405,0.578405,,100.0,0.731612,171.9048,79.05898208339939,83.16230844048566,0,0,True,True,2,79.05898208339939,0.17102489284766875,0.0021632569550067626
network_hpc_cloud,prism_cc_time,HPC–Cloud · PRISM-CC - Time,80.633,80.633,0.469809,0.469809,,100.0,0.590032,97.3044,79.62432546031401,82.86675628234694,0,0,True,True,3,0.5653433769146261,0.2955521581387188,0.5227834449068833
