scenario_id,algorithm,runs,makespan_mean,makespan_median,makespan_stddev,makespan_ci95,budget_used_mean,budget_used_median,budget_used_stddev,budget_used_ci95
network_cloud_multiregion,heft_classic,1,142.745,142.745,0,0.0,0.218656,0.218656,0,0.0
network_cloud_multiregion,prism_cc_cost,1,142.98,142.98,0,0.0,0.208571,0.208571,0,0.0
network_cloud_multiregion,prism_cc_time,1,142.698,142.698,0,0.0,0.218573,0.218573,0,0.0
network_edge_cloud,heft_classic,1,114.715,114.715,0,0.0,0.181458,0.181458,0,0.0
network_edge_cloud,prism_cc_cost,1,129.297,129.297,0,0.0,0.161601,0.161601,0,0.0
network_edge_cloud,prism_cc_time,1,114.715,114.715,0,0.0,0.181458,0.181458,0,0.0
network_fog_hpc_cloud,heft_classic,1,80.603,80.603,0,0.0,0.125408,0.125408,0,0.0
network_fog_hpc_cloud,prism_cc_cost,1,80.603,80.603,0,0.0,0.119188,0.119188,0,0.0
network_fog_hpc_cloud,prism_cc_time,1,80.603,80.603,0,0.0,0.125408,0.125408,0,0.0
network_hpc_cloud,heft_classic,1,80.477,80.477,0,0.0,0.125232,0.125232,0,0.0
network_hpc_cloud,prism_cc_cost,1,92.948,92.948,0,0.0,0.088944,0.088944,0,0.0
network_hpc_cloud,prism_cc_time,1,80.473,80.473,0,0.0,0.124997,0.124997,0,0.0
network_hpc_local,heft_classic,1,118.979,118.979,0,0.0,0.0,0.0,0,0.0
network_hpc_local,prism_cc_cost,1,118.915,118.915,0,0.0,0.0,0.0,0,0.0
network_hpc_local,prism_cc_time,1,118.915,118.915,0,0.0,0.0,0.0,0,0.0
network_hpc_multisite,heft_classic,1,118.985,118.985,0,0.0,0.0,0.0,0,0.0
network_hpc_multisite,prism_cc_cost,1,118.94,118.94,0,0.0,0.0,0.0,0,0.0
network_hpc_multisite,prism_cc_time,1,118.94,118.94,0,0.0,0.0,0.0,0,0.0
network_wfcommons_overlay,heft_classic,1,465.817,465.817,0,0.0,0.0,0.0,0,0.0
network_wfcommons_overlay,prism_cc_cost,1,465.817,465.817,0,0.0,0.0,0.0,0,0.0
network_wfcommons_overlay,prism_cc_time,1,465.817,465.817,0,0.0,0.0,0.0,0,0.0
