scenario_id,algorithm,runs,makespan_mean,makespan_median,makespan_stddev,makespan_ci95,budget_used_mean,budget_used_median,budget_used_stddev,budget_used_ci95
network_cloud_multiregion,heft_classic,1,5150.667,5150.667,0,0.0,3.325622,3.325622,0,0.0
network_cloud_multiregion,prism_cc_cost,1,5150.667,5150.667,0,0.0,3.325622,3.325622,0,0.0
network_cloud_multiregion,prism_cc_time,1,5150.667,5150.667,0,0.0,3.325622,3.325622,0,0.0
network_edge_cloud,heft_classic,1,3869.738,3869.738,0,0.0,4.880965,4.880965,0,0.0
network_edge_cloud,prism_cc_cost,1,3869.738,3869.738,0,0.0,4.880965,4.880965,0,0.0
network_edge_cloud,prism_cc_time,1,3869.338,3869.338,0,0.0,4.879778,4.879778,0,0.0
network_fog_hpc_cloud,heft_classic,1,3844.317,3844.317,0,0.0,4.787667,4.787667,0,0.0
network_fog_hpc_cloud,prism_cc_cost,1,3844.317,3844.317,0,0.0,4.787667,4.787667,0,0.0
network_fog_hpc_cloud,prism_cc_time,1,3844.317,3844.317,0,0.0,4.787667,4.787667,0,0.0
network_hpc_cloud,heft_classic,1,3844.136,3844.136,0,0.0,4.782749,4.782749,0,0.0
network_hpc_cloud,prism_cc_cost,1,3844.136,3844.136,0,0.0,4.782749,4.782749,0,0.0
network_hpc_cloud,prism_cc_time,1,3844.136,3844.136,0,0.0,4.782749,4.782749,0,0.0
network_hpc_local,heft_classic,1,7608.583,7608.583,0,0.0,0.0,0.0,0,0.0
network_hpc_local,prism_cc_cost,1,7608.583,7608.583,0,0.0,0.0,0.0,0,0.0
network_hpc_local,prism_cc_time,1,7608.583,7608.583,0,0.0,0.0,0.0,0,0.0
network_hpc_multisite,heft_classic,1,7608.583,7608.583,0,0.0,0.0,0.0,0,0.0
network_hpc_multisite,prism_cc_cost,1,7608.583,7608.583,0,0.0,0.0,0.0,0,0.0
network_hpc_multisite,prism_cc_time,1,7608.583,7608.583,0,0.0,0.0,0.0,0,0.0
network_wfcommons_overlay,heft_classic,1,25849.758,25849.758,0,0.0,17.721371,17.721371,0,0.0
network_wfcommons_overlay,prism_cc_cost,1,25849.758,25849.758,0,0.0,17.721371,17.721371,0,0.0
network_wfcommons_overlay,prism_cc_time,1,25849.758,25849.758,0,0.0,17.721371,17.721371,0,0.0
