scenario_id,algorithm,runs,makespan_mean,makespan_median,makespan_stddev,makespan_ci95,budget_used_mean,budget_used_median,budget_used_stddev,budget_used_ci95
network_cloud_multiregion,heft_classic,1,785.404,785.404,0,0.0,23.906998,23.906998,0,0.0
network_cloud_multiregion,prism_cc_cost,1,527.408,527.408,0,0.0,0.716181,0.716181,0,0.0
network_cloud_multiregion,prism_cc_time,1,409.048,409.048,0,0.0,15.239346,15.239346,0,0.0
network_edge_cloud,heft_classic,1,410.248,410.248,0,0.0,11.527034,11.527034,0,0.0
network_edge_cloud,prism_cc_cost,1,251.138,251.138,0,0.0,1.527034,1.527034,0,0.0
network_edge_cloud,prism_cc_time,1,251.138,251.138,0,0.0,1.527034,1.527034,0,0.0
network_fog_hpc_cloud,heft_classic,1,653.706,653.706,0,0.0,14.117445,14.117445,0,0.0
network_fog_hpc_cloud,prism_cc_cost,1,387.109,387.109,0,0.0,12.227324,12.227324,0,0.0
network_fog_hpc_cloud,prism_cc_time,1,336.87,336.87,0,0.0,15.014532,15.014532,0,0.0
network_hpc_cloud,heft_classic,1,327.112,327.112,0,0.0,13.901932,13.901932,0,0.0
network_hpc_cloud,prism_cc_cost,1,327.112,327.112,0,0.0,13.901932,13.901932,0,0.0
network_hpc_cloud,prism_cc_time,1,326.337,326.337,0,0.0,14.943251,14.943251,0,0.0
network_hpc_local,heft_classic,1,738.2,738.2,0,0.0,0.0,0.0,0,0.0
network_hpc_local,prism_cc_cost,1,400.269,400.269,0,0.0,0.0,0.0,0,0.0
network_hpc_local,prism_cc_time,1,400.269,400.269,0,0.0,0.0,0.0,0,0.0
network_hpc_multisite,heft_classic,1,738.2,738.2,0,0.0,0.0,0.0,0,0.0
network_hpc_multisite,prism_cc_cost,1,400.269,400.269,0,0.0,0.0,0.0,0,0.0
network_hpc_multisite,prism_cc_time,1,400.269,400.269,0,0.0,0.0,0.0,0,0.0
network_wfcommons_overlay,heft_classic,1,1495.593,1495.593,0,0.0,76.477805,76.477805,0,0.0
network_wfcommons_overlay,prism_cc_cost,1,1272.021,1272.021,0,0.0,35.744881,35.744881,0,0.0
network_wfcommons_overlay,prism_cc_time,1,1179.527,1179.527,0,0.0,36.248432,36.248432,0,0.0
