scenario_id,algorithm,runs,makespan_mean,makespan_median,makespan_stddev,makespan_ci95,budget_used_mean,budget_used_median,budget_used_stddev,budget_used_ci95
network_cloud_multiregion,heft_classic,1,248.162,248.162,0,0.0,30.214903,30.214903,0,0.0
network_cloud_multiregion,prism_cc_cost,1,271.79,271.79,0,0.0,11.359184,11.359184,0,0.0
network_cloud_multiregion,prism_cc_time,1,248.162,248.162,0,0.0,30.214903,30.214903,0,0.0
network_edge_cloud,heft_classic,1,193.348,193.348,0,0.0,26.679194,26.679194,0,0.0
network_edge_cloud,prism_cc_cost,1,211.942,211.942,0,0.0,1.397699,1.397699,0,0.0
network_edge_cloud,prism_cc_time,1,192.211,192.211,0,0.0,26.499858,26.499858,0,0.0
network_fog_hpc_cloud,heft_classic,1,155.394,155.394,0,0.0,21.06283,21.06283,0,0.0
network_fog_hpc_cloud,prism_cc_cost,1,168.073,168.073,0,0.0,10.679421,10.679421,0,0.0
network_fog_hpc_cloud,prism_cc_time,1,155.272,155.272,0,0.0,24.817306,24.817306,0,0.0
network_hpc_cloud,heft_classic,1,156.285,156.285,0,0.0,21.097712,21.097712,0,0.0
network_hpc_cloud,prism_cc_cost,1,168.042,168.042,0,0.0,10.721529,10.721529,0,0.0
network_hpc_cloud,prism_cc_time,1,156.285,156.285,0,0.0,21.097712,21.097712,0,0.0
network_hpc_local,heft_classic,1,280.405,280.405,0,0.0,0.0,0.0,0,0.0
network_hpc_local,prism_cc_cost,1,280.405,280.405,0,0.0,0.0,0.0,0,0.0
network_hpc_local,prism_cc_time,1,280.405,280.405,0,0.0,0.0,0.0,0,0.0
network_hpc_multisite,heft_classic,1,280.405,280.405,0,0.0,0.0,0.0,0,0.0
network_hpc_multisite,prism_cc_cost,1,280.405,280.405,0,0.0,0.0,0.0,0,0.0
network_hpc_multisite,prism_cc_time,1,280.405,280.405,0,0.0,0.0,0.0,0,0.0
network_wfcommons_overlay,heft_classic,1,1047.08,1047.08,0,0.0,101.640311,101.640311,0,0.0
network_wfcommons_overlay,prism_cc_cost,1,1168.741,1168.741,0,0.0,35.408893,35.408893,0,0.0
network_wfcommons_overlay,prism_cc_time,1,1047.08,1047.08,0,0.0,101.640311,101.640311,0,0.0
