scenario_id,algorithm,runs,makespan_mean,makespan_median,makespan_stddev,makespan_ci95,budget_used_mean,budget_used_median,budget_used_stddev,budget_used_ci95
network_cloud_multiregion,heft_classic,1,14.108,14.108,0,0.0,0.036963,0.036963,0,0.0
network_cloud_multiregion,prism_cc_cost,1,14.802,14.802,0,0.0,0.024986,0.024986,0,0.0
network_cloud_multiregion,prism_cc_time,1,14.108,14.108,0,0.0,0.036963,0.036963,0,0.0
network_edge_cloud,heft_classic,1,13.975,13.975,0,0.0,0.026481,0.026481,0,0.0
network_edge_cloud,prism_cc_cost,1,13.975,13.975,0,0.0,0.026481,0.026481,0,0.0
network_edge_cloud,prism_cc_time,1,13.975,13.975,0,0.0,0.026481,0.026481,0,0.0
network_fog_hpc_cloud,heft_classic,1,2.31,2.31,0,0.0,0.0,0.0,0,0.0
network_fog_hpc_cloud,prism_cc_cost,1,2.25,2.25,0,0.0,0.0,0.0,0,0.0
network_fog_hpc_cloud,prism_cc_time,1,2.25,2.25,0,0.0,0.0,0.0,0,0.0
network_hpc_cloud,heft_classic,1,2.213,2.213,0,0.0,0.0,0.0,0,0.0
network_hpc_cloud,prism_cc_cost,1,2.213,2.213,0,0.0,0.0,0.0,0,0.0
network_hpc_cloud,prism_cc_time,1,2.213,2.213,0,0.0,0.0,0.0,0,0.0
network_hpc_local,heft_classic,1,1.8,1.8,0,0.0,0.0,0.0,0,0.0
network_hpc_local,prism_cc_cost,1,1.8,1.8,0,0.0,0.0,0.0,0,0.0
network_hpc_local,prism_cc_time,1,1.8,1.8,0,0.0,0.0,0.0,0,0.0
network_hpc_multisite,heft_classic,1,1.8,1.8,0,0.0,0.0,0.0,0,0.0
network_hpc_multisite,prism_cc_cost,1,1.8,1.8,0,0.0,0.0,0.0,0,0.0
network_hpc_multisite,prism_cc_time,1,1.8,1.8,0,0.0,0.0,0.0,0,0.0
network_wfcommons_overlay,heft_classic,1,16.374,16.374,0,0.0,0.095062,0.095062,0,0.0
network_wfcommons_overlay,prism_cc_cost,1,19.412,19.412,0,0.0,0.038795,0.038795,0,0.0
network_wfcommons_overlay,prism_cc_time,1,16.344,16.344,0,0.0,0.09513,0.09513,0,0.0
