scenario_id,variant,metric,prism_mean,heft_mean,prism_gain_percent,winner
real_network_stress_cluster_homo,prism_cc_time,makespan,44.429,44.429,0.0,Empate
real_network_stress_cluster_homo,prism_cc_cost,makespan,44.429,44.429,0.0,Empate
real_network_stress_cluster_hetero,prism_cc_time,makespan,44.429,44.429,0.0,Empate
real_network_stress_cluster_hetero,prism_cc_cost,makespan,44.429,44.429,0.0,Empate
real_network_stress_cloud_homo,prism_cc_time,makespan,20.022,20.022,0.0,Empate
real_network_stress_cloud_homo,prism_cc_cost,makespan,20.022,20.022,0.0,Empate
real_network_stress_cloud_hetero,prism_cc_time,makespan,20.022,20.022,0.0,Empate
real_network_stress_cloud_hetero,prism_cc_cost,makespan,20.022,20.022,0.0,Empate
real_network_stress_hybrid_homo,prism_cc_time,makespan,44.429,44.429,0.0,Empate
real_network_stress_hybrid_homo,prism_cc_cost,makespan,44.429,44.429,0.0,Empate
real_network_stress_hybrid_hetero,prism_cc_time,makespan,44.429,44.429,0.0,Empate
real_network_stress_hybrid_hetero,prism_cc_cost,makespan,44.429,44.429,0.0,Empate
real_network_stress_hybrid_raspberry_500mbps,prism_cc_time,makespan,26.25,26.25,0.0,Empate
real_network_stress_hybrid_raspberry_500mbps,prism_cc_cost,makespan,26.25,26.25,0.0,Empate
real_network_stress_cluster_homo,prism_cc_time,budget_used,0.0,0.0,0.0,Empate
real_network_stress_cluster_homo,prism_cc_cost,budget_used,0.0,0.0,0.0,Empate
real_network_stress_cluster_hetero,prism_cc_time,budget_used,0.0,0.0,0.0,Empate
real_network_stress_cluster_hetero,prism_cc_cost,budget_used,0.0,0.0,0.0,Empate
real_network_stress_cloud_homo,prism_cc_time,budget_used,0.04368,0.04368,0.0,Empate
real_network_stress_cloud_homo,prism_cc_cost,budget_used,0.04368,0.04368,0.0,Empate
real_network_stress_cloud_hetero,prism_cc_time,budget_used,0.049182,0.049182,0.0,Empate
real_network_stress_cloud_hetero,prism_cc_cost,budget_used,0.04368,0.049182,11.187019641332196,PRISM-CC
real_network_stress_hybrid_homo,prism_cc_time,budget_used,0.0,0.0,0.0,Empate
real_network_stress_hybrid_homo,prism_cc_cost,budget_used,0.0,0.0,0.0,Empate
real_network_stress_hybrid_hetero,prism_cc_time,budget_used,0.0,0.0,0.0,Empate
real_network_stress_hybrid_hetero,prism_cc_cost,budget_used,0.0,0.0,0.0,Empate
real_network_stress_hybrid_raspberry_500mbps,prism_cc_time,budget_used,0.00474,0.00474,0.0,Empate
real_network_stress_hybrid_raspberry_500mbps,prism_cc_cost,budget_used,0.00474,0.00474,0.0,Empate
