algorithm,scenario_id,interference_seed,interference_activity_ids,interference_rate,makespan,budget_used,budget_limit,deadline_limit,budget_violation,deadline_violation,feasible,interference_time,interference_pairs,algorithm_milliseconds,machine_distribution,machine_utilization,recommendations_json
heft_colocation,cloud_hetero,1,maddid0000018|maddid0000037|maddid0000056|mbackgroundid0000015|mbackgroundid0000035|mbgmodelid0000012|mbgmodelid0000031|mconcatfitid0000011|mconcatfitid0000030|mdifffitid0000005|mdifffitid0000007|mdifffitid0000010|mdifffitid0000025|mdifffitid0000026|mdifffitid0000028|mdifffitid0000029|mdifffitid0000044|mimgtblid0000017|mimgtblid0000036|mimgtblid0000055|mprojectid0000003|mprojectid0000020|mprojectid0000022|mprojectid0000023|mprojectid0000040|mprojectid0000041|mviewerid0000038|mviewerid0000057|mviewerid0000058,0.200000,90.960000,0.667022,0.809118,110.678240,0.000000,0.000000,true,21.131000,13,1.732000,"{""h4d-highmem-192-1"":25,""h4d-standard-192-1"":33}","{""h3-standard-88-1"":0,""h3-standard-88-2"":0,""h4d-highmem-192-1"":0.012038,""h4d-standard-192-1"":0.00751}",[]
prism_cc_cost,cloud_hetero,1,maddid0000018|maddid0000037|maddid0000056|mbackgroundid0000015|mbackgroundid0000035|mbgmodelid0000012|mbgmodelid0000031|mconcatfitid0000011|mconcatfitid0000030|mdifffitid0000005|mdifffitid0000007|mdifffitid0000010|mdifffitid0000025|mdifffitid0000026|mdifffitid0000028|mdifffitid0000029|mdifffitid0000044|mimgtblid0000017|mimgtblid0000036|mimgtblid0000055|mprojectid0000003|mprojectid0000020|mprojectid0000022|mprojectid0000023|mprojectid0000040|mprojectid0000041|mviewerid0000038|mviewerid0000057|mviewerid0000058,0.200000,94.586000,0.206347,0.809118,110.678240,0.000000,0.000000,true,54.092000,22,348.258000,"{""h4d-standard-192-1"":58}","{""h3-standard-88-1"":0,""h3-standard-88-2"":0,""h4d-highmem-192-1"":0,""h4d-standard-192-1"":0.020614}","[{""rank"":1,""recommended"":true,""feasible"":true,""budget_used"":0.206347,""budget_violation"":0,""makespan"":94.586,""deadline_violation"":0,""machine_signature"":""2c0b747d51ac3d40"",""weighted_score"":0.206347,""diversity_score"":0},{""rank"":2,""recommended"":false,""feasible"":true,""budget_used"":0.642378,""budget_violation"":0,""makespan"":90.96,""deadline_violation"":0,""machine_signature"":""7c48708116a80bc0"",""weighted_score"":0.642378,""diversity_score"":1.431034},{""rank"":3,""recommended"":false,""feasible"":true,""budget_used"":0.667022,""budget_violation"":0,""makespan"":90.96,""deadline_violation"":0,""machine_signature"":""e2bcb5f39125edba"",""weighted_score"":0.667022,""diversity_score"":1.431034}]"
prism_cc_time,cloud_hetero,1,maddid0000018|maddid0000037|maddid0000056|mbackgroundid0000015|mbackgroundid0000035|mbgmodelid0000012|mbgmodelid0000031|mconcatfitid0000011|mconcatfitid0000030|mdifffitid0000005|mdifffitid0000007|mdifffitid0000010|mdifffitid0000025|mdifffitid0000026|mdifffitid0000028|mdifffitid0000029|mdifffitid0000044|mimgtblid0000017|mimgtblid0000036|mimgtblid0000055|mprojectid0000003|mprojectid0000020|mprojectid0000022|mprojectid0000023|mprojectid0000040|mprojectid0000041|mviewerid0000038|mviewerid0000057|mviewerid0000058,0.200000,90.960000,0.667022,0.809118,110.678240,0.000000,0.000000,true,21.131000,13,348.258000,"{""h4d-highmem-192-1"":25,""h4d-standard-192-1"":33}","{""h3-standard-88-1"":0,""h3-standard-88-2"":0,""h4d-highmem-192-1"":0.012038,""h4d-standard-192-1"":0.00751}","[{""rank"":1,""recommended"":true,""feasible"":true,""budget_used"":0.642378,""budget_violation"":0,""makespan"":90.96,""deadline_violation"":0,""machine_signature"":""7c48708116a80bc0"",""weighted_score"":0.961665,""diversity_score"":1.431034},{""rank"":2,""recommended"":false,""feasible"":true,""budget_used"":0.667022,""budget_violation"":0,""makespan"":90.96,""deadline_violation"":0,""machine_signature"":""e2bcb5f39125edba"",""weighted_score"":0.961665,""diversity_score"":1.431034},{""rank"":3,""recommended"":false,""feasible"":true,""budget_used"":0.206347,""budget_violation"":0,""makespan"":94.586,""deadline_violation"":0,""machine_signature"":""2c0b747d51ac3d40"",""weighted_score"":1,""diversity_score"":0}]"
heft_colocation,cloud_homo,1,maddid0000018|maddid0000037|maddid0000056|mbackgroundid0000015|mbackgroundid0000035|mbgmodelid0000012|mbgmodelid0000031|mconcatfitid0000011|mconcatfitid0000030|mdifffitid0000005|mdifffitid0000007|mdifffitid0000010|mdifffitid0000025|mdifffitid0000026|mdifffitid0000028|mdifffitid0000029|mdifffitid0000044|mimgtblid0000017|mimgtblid0000036|mimgtblid0000055|mprojectid0000003|mprojectid0000020|mprojectid0000022|mprojectid0000023|mprojectid0000040|mprojectid0000041|mviewerid0000038|mviewerid0000057|mviewerid0000058,0.200000,88.371000,1.103895,1.344726,106.047360,0.000000,0.000000,true,5.968000,7,3.079000,"{""h4d-standard-192-1"":18,""h4d-standard-192-2"":11,""h4d-standard-192-3"":17,""h4d-standard-192-4"":12}","{""h4d-standard-192-1"":0.004882,""h4d-standard-192-2"":0.002542,""h4d-standard-192-3"":0.005326,""h4d-standard-192-4"":0.006477}",[]
prism_cc_cost,cloud_homo,1,maddid0000018|maddid0000037|maddid0000056|mbackgroundid0000015|mbackgroundid0000035|mbgmodelid0000012|mbgmodelid0000031|mconcatfitid0000011|mconcatfitid0000030|mdifffitid0000005|mdifffitid0000007|mdifffitid0000010|mdifffitid0000025|mdifffitid0000026|mdifffitid0000028|mdifffitid0000029|mdifffitid0000044|mimgtblid0000017|mimgtblid0000036|mimgtblid0000055|mprojectid0000003|mprojectid0000020|mprojectid0000022|mprojectid0000023|mprojectid0000040|mprojectid0000041|mviewerid0000038|mviewerid0000057|mviewerid0000058,0.200000,94.586000,0.206347,1.344726,106.047360,0.000000,0.000000,true,54.092000,22,396.935000,"{""h4d-standard-192-3"":58}","{""h4d-standard-192-1"":0,""h4d-standard-192-2"":0,""h4d-standard-192-3"":0.020614,""h4d-standard-192-4"":0}","[{""rank"":1,""recommended"":true,""feasible"":true,""budget_used"":0.206347,""budget_violation"":0,""makespan"":94.586,""deadline_violation"":0,""machine_signature"":""effdf592f88430b5"",""weighted_score"":0.186926,""diversity_score"":0},{""rank"":2,""recommended"":false,""feasible"":true,""budget_used"":1.097564,""budget_violation"":0,""makespan"":88.371,""deadline_violation"":0,""machine_signature"":""4dda10924112af15"",""weighted_score"":0.994265,""diversity_score"":3.637931},{""rank"":3,""recommended"":false,""feasible"":true,""budget_used"":1.103895,""budget_violation"":0,""makespan"":88.371,""deadline_violation"":0,""machine_signature"":""86f0580fdb08b405"",""weighted_score"":1,""diversity_score"":3.689655}]"
prism_cc_time,cloud_homo,1,maddid0000018|maddid0000037|maddid0000056|mbackgroundid0000015|mbackgroundid0000035|mbgmodelid0000012|mbgmodelid0000031|mconcatfitid0000011|mconcatfitid0000030|mdifffitid0000005|mdifffitid0000007|mdifffitid0000010|mdifffitid0000025|mdifffitid0000026|mdifffitid0000028|mdifffitid0000029|mdifffitid0000044|mimgtblid0000017|mimgtblid0000036|mimgtblid0000055|mprojectid0000003|mprojectid0000020|mprojectid0000022|mprojectid0000023|mprojectid0000040|mprojectid0000041|mviewerid0000038|mviewerid0000057|mviewerid0000058,0.200000,88.371000,1.103895,1.344726,106.047360,0.000000,0.000000,true,5.968000,7,396.935000,"{""h4d-standard-192-1"":18,""h4d-standard-192-2"":11,""h4d-standard-192-3"":17,""h4d-standard-192-4"":12}","{""h4d-standard-192-1"":0.004882,""h4d-standard-192-2"":0.002542,""h4d-standard-192-3"":0.005326,""h4d-standard-192-4"":0.006477}","[{""rank"":1,""recommended"":true,""feasible"":true,""budget_used"":1.097564,""budget_violation"":0,""makespan"":88.371,""deadline_violation"":0,""machine_signature"":""4dda10924112af15"",""weighted_score"":0.934293,""diversity_score"":3.637931},{""rank"":2,""recommended"":false,""feasible"":true,""budget_used"":1.103895,""budget_violation"":0,""makespan"":88.371,""deadline_violation"":0,""machine_signature"":""86f0580fdb08b405"",""weighted_score"":0.934293,""diversity_score"":3.689655},{""rank"":3,""recommended"":false,""feasible"":true,""budget_used"":0.206347,""budget_violation"":0,""makespan"":94.586,""deadline_violation"":0,""machine_signature"":""effdf592f88430b5"",""weighted_score"":1,""diversity_score"":0}]"
heft_colocation,cluster_hetero,1,maddid0000018|maddid0000037|maddid0000056|mbackgroundid0000015|mbackgroundid0000035|mbgmodelid0000012|mbgmodelid0000031|mconcatfitid0000011|mconcatfitid0000030|mdifffitid0000005|mdifffitid0000007|mdifffitid0000010|mdifffitid0000025|mdifffitid0000026|mdifffitid0000028|mdifffitid0000029|mdifffitid0000044|mimgtblid0000017|mimgtblid0000036|mimgtblid0000055|mprojectid0000003|mprojectid0000020|mprojectid0000022|mprojectid0000023|mprojectid0000040|mprojectid0000041|mviewerid0000038|mviewerid0000057|mviewerid0000058,0.200000,284.616000,0.000000,0.000000,349.601840,0.000000,0.000000,true,56.467000,11,2.356000,"{""bora005"":23,""bora006"":24,""diablo01"":3,""diablo02"":8}","{""bora005"":0.113351,""bora006"":0.04974,""diablo01"":0.005297,""diablo02"":0.005619}",[]
prism_cc_cost,cluster_hetero,1,maddid0000018|maddid0000037|maddid0000056|mbackgroundid0000015|mbackgroundid0000035|mbgmodelid0000012|mbgmodelid0000031|mconcatfitid0000011|mconcatfitid0000030|mdifffitid0000005|mdifffitid0000007|mdifffitid0000010|mdifffitid0000025|mdifffitid0000026|mdifffitid0000028|mdifffitid0000029|mdifffitid0000044|mimgtblid0000017|mimgtblid0000036|mimgtblid0000055|mprojectid0000003|mprojectid0000020|mprojectid0000022|mprojectid0000023|mprojectid0000040|mprojectid0000041|mviewerid0000038|mviewerid0000057|mviewerid0000058,0.200000,284.616000,0.000000,0.000000,349.601840,0.000000,0.000000,true,56.467000,11,185.212000,"{""bora005"":23,""bora006"":24,""diablo01"":3,""diablo02"":8}","{""bora005"":0.113351,""bora006"":0.04974,""diablo01"":0.005297,""diablo02"":0.005619}","[{""rank"":1,""recommended"":true,""feasible"":true,""budget_used"":0,""budget_violation"":0,""makespan"":284.616,""deadline_violation"":0,""machine_signature"":""33cb456447954f7f"",""weighted_score"":0,""diversity_score"":3.586207},{""rank"":2,""recommended"":false,""feasible"":true,""budget_used"":0,""budget_violation"":0,""makespan"":284.932,""deadline_violation"":0,""machine_signature"":""f3226415473c70ad"",""weighted_score"":0,""diversity_score"":3.637931}]"
prism_cc_time,cluster_hetero,1,maddid0000018|maddid0000037|maddid0000056|mbackgroundid0000015|mbackgroundid0000035|mbgmodelid0000012|mbgmodelid0000031|mconcatfitid0000011|mconcatfitid0000030|mdifffitid0000005|mdifffitid0000007|mdifffitid0000010|mdifffitid0000025|mdifffitid0000026|mdifffitid0000028|mdifffitid0000029|mdifffitid0000044|mimgtblid0000017|mimgtblid0000036|mimgtblid0000055|mprojectid0000003|mprojectid0000020|mprojectid0000022|mprojectid0000023|mprojectid0000040|mprojectid0000041|mviewerid0000038|mviewerid0000057|mviewerid0000058,0.200000,284.616000,0.000000,0.000000,349.601840,0.000000,0.000000,true,56.467000,11,185.212000,"{""bora005"":23,""bora006"":24,""diablo01"":3,""diablo02"":8}","{""bora005"":0.113351,""bora006"":0.04974,""diablo01"":0.005297,""diablo02"":0.005619}","[{""rank"":1,""recommended"":true,""feasible"":true,""budget_used"":0,""budget_violation"":0,""makespan"":284.616,""deadline_violation"":0,""machine_signature"":""33cb456447954f7f"",""weighted_score"":0.998891,""diversity_score"":3.586207},{""rank"":2,""recommended"":false,""feasible"":true,""budget_used"":0,""budget_violation"":0,""makespan"":284.932,""deadline_violation"":0,""machine_signature"":""f3226415473c70ad"",""weighted_score"":1,""diversity_score"":3.637931}]"
heft_colocation,cluster_homo,1,maddid0000018|maddid0000037|maddid0000056|mbackgroundid0000015|mbackgroundid0000035|mbgmodelid0000012|mbgmodelid0000031|mconcatfitid0000011|mconcatfitid0000030|mdifffitid0000005|mdifffitid0000007|mdifffitid0000010|mdifffitid0000025|mdifffitid0000026|mdifffitid0000028|mdifffitid0000029|mdifffitid0000044|mimgtblid0000017|mimgtblid0000036|mimgtblid0000055|mprojectid0000003|mprojectid0000020|mprojectid0000022|mprojectid0000023|mprojectid0000040|mprojectid0000041|mviewerid0000038|mviewerid0000057|mviewerid0000058,0.200000,283.384000,0.000000,0.000000,340.060800,0.000000,0.000000,true,31.768000,6,1.018000,"{""bora001"":15,""bora002"":18,""bora003"":9,""bora004"":16}","{""bora001"":0.045057,""bora002"":0.024819,""bora003"":0.04736,""bora004"":0.059759}",[]
