scenario_id,algorithm,runs,makespan_mean,makespan_median,makespan_stddev,makespan_ci95,budget_used_mean,budget_used_median,budget_used_stddev,budget_used_ci95
cloud_hetero,heft_classic,30,92.23186666666669,90.96,1.8392024458393985,0.6581501427045425,0.6742648666666667,0.6718139999999999,0.011903400165450634,0.004259577043996985
cloud_hetero,prism_cc_cost,30,99.16753333333332,98.895,4.781788452994905,1.711141021936387,0.2530863666666666,0.215845,0.11043261218888611,0.03951780274964761
cloud_hetero,prism_cc_time,30,92.23186666666669,90.96,1.8392024458393985,0.6581501427045425,0.6418651333333333,0.6537255,0.044115640572862845,0.015786579233957442
cloud_homo,heft_classic,30,88.37280000000001,88.371,0.006850119555966746,0.0024512838015747023,1.1206050333333333,1.121143,0.010282354833883362,0.0036794934220362656
cloud_homo,prism_cc_cost,30,96.84636666666667,96.407,5.456408598332241,1.952550740550853,0.2946509,0.212413,0.24843806425113632,0.08890241952973324
cloud_homo,prism_cc_time,30,88.37280000000001,88.371,0.006850119555966746,0.0024512838015747023,1.111724,1.1108075,0.015552910402879584,0.005565537510175754
cluster_hetero,heft_classic,30,291.3348666666667,284.616,9.691384850806262,3.4680175295502798,0.0,0.0,0.0,0.0
cluster_hetero,prism_cc_cost,30,291.3348666666667,284.616,9.691384850806262,3.4680175295502798,0.0,0.0,0.0,0.0
cluster_hetero,prism_cc_time,30,291.3348666666667,284.616,9.691384850806262,3.4680175295502798,0.0,0.0,0.0,0.0
cluster_homo,heft_classic,30,283.384,283.384,0.0,0.0,0.0,0.0,0.0,0.0
cluster_homo,prism_cc_cost,30,283.384,283.384,0.0,0.0,0.0,0.0,0.0,0.0
cluster_homo,prism_cc_time,30,283.384,283.384,0.0,0.0,0.0,0.0,0.0,0.0
hybrid_hetero,heft_classic,30,97.9762,95.391,5.949216850227806,2.128899908661607,0.43885959999999996,0.49639849999999996,0.13499412494843285,0.048307027211752694
hybrid_hetero,prism_cc_cost,30,106.63360000000002,106.37,4.949633358765769,1.771203550091034,0.2745106666666667,0.299987,0.0972961882463253,0.03481699381369716
hybrid_hetero,prism_cc_time,30,98.00946666666668,95.391,5.983840115956752,2.1412896851823766,0.4027734333333333,0.4490595,0.11653973999476369,0.041703210368067116
hybrid_homo,heft_classic,30,92.23186666666669,90.96,1.8392024458393985,0.6581501427045425,0.6491746333333334,0.6468195,0.011545237001146557,0.004131410001683895
hybrid_homo,prism_cc_cost,30,100.59359999999998,99.2535,4.537917550655996,1.623872940307349,0.4014569333333334,0.4298965,0.12709912209006155,0.04548183672244885
hybrid_homo,prism_cc_time,30,92.23186666666669,90.96,1.8392024458393985,0.6581501427045425,0.617075,0.612644,0.03478766381625969,0.012448605620780167
hybrid_raspberry_500mbps,heft_classic,30,147.31296666666668,143.943,11.948943284639867,4.275874439893457,0.5930369999999999,0.6158395,0.07478409843423058,0.026761145934675042
hybrid_raspberry_500mbps,prism_cc_cost,30,158.48366666666666,160.161,16.916566090635843,6.053515431000579,0.3788688333333333,0.37631000000000003,0.14638394282516176,0.052382821194033244
hybrid_raspberry_500mbps,prism_cc_time,30,147.31296666666668,143.943,11.948943284639867,4.275874439893457,0.5816811666666666,0.599626,0.06895983410007012,0.02467695970963595
