scenario_id,algorithm,runs,makespan_mean,makespan_median,makespan_stddev,makespan_ci95,budget_used_mean,budget_used_median,budget_used_stddev,budget_used_ci95,interference_seed,utilization_mean,utilization_imbalance,machines_used,interference_time_mean,interference_pairs_mean,interference_per_task,makespan_cv_percent,makespan_gain_percent,budget_gain_percent
network_cloud_multiregion,heft_classic,1,118.043,118.043,0,0.0,0.325883,0.325883,0,0.0,1.0,0.3264675,0.15568852434990194,4.0,0.216,7282.0,0.00012743362831858408,0.0,,
network_cloud_multiregion,prism_cc_cost,1,124.69,124.69,0,0.0,0.272918,0.272918,0,0.0,1.0,0.32051799999999997,0.1998263772165727,4.0,0.218,8190.0,0.00012861356932153392,0.0,-5.6309988732919285,16.252765563100862
network_cloud_multiregion,prism_cc_time,1,116.03,116.03,0,0.0,0.296853,0.296853,0,0.0,1.0,0.260183,0.05444919776727661,4.0,0.216,8061.0,0.00012743362831858408,0.0,1.7053107765814195,8.908105056109095
network_edge_cloud,heft_classic,1,92.977,92.977,0,0.0,0.330634,0.330634,0,0.0,1.0,0.43967849999999997,0.11673595296758406,4.0,0.218,13016.0,0.00012861356932153392,0.0,,
network_edge_cloud,prism_cc_cost,1,96.1,96.1,0,0.0,0.126496,0.126496,0,0.0,1.0,0.25471525,0.150574375727371,3.0,0.227,20668.0,0.00013392330383480826,0.0,-3.358895210643482,61.74138170908013
network_edge_cloud,prism_cc_time,1,92.977,92.977,0,0.0,0.330634,0.330634,0,0.0,1.0,0.43967849999999997,0.11673595296758406,4.0,0.218,13016.0,0.00012861356932153392,0.0,0.0,0.0
network_fog_hpc_cloud,heft_classic,1,86.041,86.041,0,0.0,0.239534,0.239534,0,0.0,1.0,0.3299720714285714,0.13048476294104464,14.0,0.218,10687.0,0.00012861356932153392,0.0,,
network_fog_hpc_cloud,prism_cc_cost,1,96.183,96.183,0,0.0,0.139773,0.139773,0,0.0,1.0,0.32838300000000004,0.1544546498536984,13.0,0.226,13600.0,0.00013333333333333334,0.0,-11.787403679641113,41.64794976913507
network_fog_hpc_cloud,prism_cc_time,1,86.041,86.041,0,0.0,0.239534,0.239534,0,0.0,1.0,0.3299720714285714,0.13048476294104464,14.0,0.218,10687.0,0.00012861356932153392,0.0,0.0,0.0
network_hpc_cloud,heft_classic,1,86.474,86.474,0,0.0,0.239308,0.239308,0,0.0,1.0,0.21839375,0.14009945157347156,4.0,0.216,11333.0,0.00012743362831858408,0.0,,
network_hpc_cloud,prism_cc_cost,1,96.435,96.435,0,0.0,0.139608,0.139608,0,0.0,1.0,0.17764575000000002,0.16771730641525193,3.0,0.226,14096.0,0.00013333333333333334,0.0,-11.519069315632443,41.6617914988216
network_hpc_cloud,prism_cc_time,1,85.917,85.917,0,0.0,0.233368,0.233368,0,0.0,1.0,0.20250400000000002,0.1541290966219552,4.0,0.215,11153.0,0.00012684365781710915,0.0,0.6441242454379376,2.482156885687065
network_hpc_local,heft_classic,1,147.835,147.835,0,0.0,0.0,0.0,0,0.0,1.0,0.12680125,0.041710972449554566,4.0,0.216,9807.0,0.00012743362831858408,0.0,,
network_hpc_local,prism_cc_cost,1,147.835,147.835,0,0.0,0.0,0.0,0,0.0,1.0,0.12680125,0.041710972449554566,4.0,0.216,9807.0,0.00012743362831858408,0.0,0.0,0.0
network_hpc_local,prism_cc_time,1,147.835,147.835,0,0.0,0.0,0.0,0,0.0,1.0,0.12680125,0.041710972449554566,4.0,0.216,9807.0,0.00012743362831858408,0.0,0.0,0.0
network_hpc_multisite,heft_classic,1,147.835,147.835,0,0.0,0.0,0.0,0,0.0,1.0,0.1268015,0.042177010292930917,4.0,0.216,9916.0,0.00012743362831858408,0.0,,
network_hpc_multisite,prism_cc_cost,1,147.835,147.835,0,0.0,0.0,0.0,0,0.0,1.0,0.1268015,0.042177010292930917,4.0,0.216,9916.0,0.00012743362831858408,0.0,0.0,0.0
network_hpc_multisite,prism_cc_time,1,147.835,147.835,0,0.0,0.0,0.0,0,0.0,1.0,0.1268015,0.042177010292930917,4.0,0.216,9916.0,0.00012743362831858408,0.0,0.0,0.0
network_wfcommons_overlay,heft_classic,1,500.364,500.364,0,0.0,0.0,0.0,0,0.0,1.0,0.17692219999999997,0.03149582424639812,5.0,0.135,9789.0,7.964601769911504e-05,0.0,,
network_wfcommons_overlay,prism_cc_cost,1,500.364,500.364,0,0.0,0.0,0.0,0,0.0,1.0,0.17692219999999997,0.03149582424639812,5.0,0.135,9789.0,7.964601769911504e-05,0.0,0.0,0.0
network_wfcommons_overlay,prism_cc_time,1,500.364,500.364,0,0.0,0.0,0.0,0,0.0,1.0,0.17692219999999997,0.03149582424639812,5.0,0.135,9789.0,7.964601769911504e-05,0.0,0.0,0.0
