algorithm,scenario_id,interference_seed,interference_activity_ids,interference_rate,makespan,budget_used,budget_limit,deadline_limit,budget_violation,deadline_violation,feasible,interference_time,interference_pairs,algorithm_milliseconds,machine_distribution,machine_utilization,recommendations_json
heft_colocation,real_network_stress_hybrid_raspberry_500mbps,1,t0|t1|t5|t7,0.400000,42.978000,0.007761,0.009311,51.573600,0.000000,0.000000,true,2.667000,2,0.293000,"{""hpc-node-02"":8}","{""cloud-node-01"":0,""cloud-node-02"":0,""hpc-node-01"":0,""hpc-node-02"":0.037083,""rpi-edge-01"":0,""rpi-edge-02"":0,""rpi-edge-03"":0,""rpi-edge-04"":0,""rpi-edge-05"":0,""rpi-edge-06"":0,""rpi-edge-07"":0,""rpi-edge-08"":0,""rpi-edge-09"":0,""rpi-edge-10"":0}",[]
prism_cc_cost,real_network_stress_hybrid_raspberry_500mbps,1,t0|t1|t5|t7,0.400000,42.978000,0.007761,0.009311,51.573600,0.000000,0.000000,true,2.667000,2,10.273000,"{""hpc-node-02"":8}","{""cloud-node-01"":0,""cloud-node-02"":0,""hpc-node-01"":0,""hpc-node-02"":0.037083,""rpi-edge-01"":0,""rpi-edge-02"":0,""rpi-edge-03"":0,""rpi-edge-04"":0,""rpi-edge-05"":0,""rpi-edge-06"":0,""rpi-edge-07"":0,""rpi-edge-08"":0,""rpi-edge-09"":0,""rpi-edge-10"":0}","[{""rank"":1,""recommended"":true,""feasible"":true,""budget_used"":0.007761,""budget_violation"":0,""makespan"":42.978,""deadline_violation"":0,""machine_signature"":""029c69e130fd1eb0"",""weighted_score"":0.007761,""diversity_score"":0},{""rank"":2,""recommended"":false,""feasible"":true,""budget_used"":0.007761,""budget_violation"":0,""makespan"":42.978,""deadline_violation"":0,""machine_signature"":""b90294a2d46f7cea"",""weighted_score"":0.007761,""diversity_score"":0}]"
prism_cc_time,real_network_stress_hybrid_raspberry_500mbps,1,t0|t1|t5|t7,0.400000,42.978000,0.007761,0.009311,51.573600,0.000000,0.000000,true,2.667000,2,10.273000,"{""hpc-node-02"":8}","{""cloud-node-01"":0,""cloud-node-02"":0,""hpc-node-01"":0,""hpc-node-02"":0.037083,""rpi-edge-01"":0,""rpi-edge-02"":0,""rpi-edge-03"":0,""rpi-edge-04"":0,""rpi-edge-05"":0,""rpi-edge-06"":0,""rpi-edge-07"":0,""rpi-edge-08"":0,""rpi-edge-09"":0,""rpi-edge-10"":0}","[{""rank"":1,""recommended"":true,""feasible"":true,""budget_used"":0.007761,""budget_violation"":0,""makespan"":42.978,""deadline_violation"":0,""machine_signature"":""029c69e130fd1eb0"",""weighted_score"":1,""diversity_score"":0},{""rank"":2,""recommended"":false,""feasible"":true,""budget_used"":0.007761,""budget_violation"":0,""makespan"":42.978,""deadline_violation"":0,""machine_signature"":""b90294a2d46f7cea"",""weighted_score"":1,""diversity_score"":0}]"
