scenario_id,variant,metric,prism_mean,heft_mean,prism_gain_percent,winner
cluster_homo,prism_cc_time,makespan,673.249,674.451,0.17821902554818633,PRISM-CC
cluster_homo,prism_cc_cost,makespan,673.249,674.451,0.17821902554818633,PRISM-CC
cluster_hetero,prism_cc_time,makespan,663.888,664.014,0.0189755035285365,PRISM-CC
cluster_hetero,prism_cc_cost,makespan,663.888,664.014,0.0189755035285365,PRISM-CC
cloud_homo,prism_cc_time,makespan,138.281,138.275,-0.004339179171940139,HEFT
cloud_homo,prism_cc_cost,makespan,155.444,138.275,-12.416561200506225,HEFT
cloud_hetero,prism_cc_time,makespan,172.077,172.028,-0.02848373520590055,HEFT
cloud_hetero,prism_cc_cost,makespan,172.077,172.028,-0.02848373520590055,HEFT
hybrid_homo,prism_cc_time,makespan,206.911,205.81,-0.534959428599193,HEFT
hybrid_homo,prism_cc_cost,makespan,244.785,205.81,-18.937369418395605,HEFT
hybrid_hetero,prism_cc_time,makespan,249.664,249.525,-0.05570584109807898,HEFT
hybrid_hetero,prism_cc_cost,makespan,249.735,249.525,-0.08415990381725597,HEFT
cluster_homo,prism_cc_time,budget_used,0.0,0.0,0.0,Empate
cluster_homo,prism_cc_cost,budget_used,0.0,0.0,0.0,Empate
cluster_hetero,prism_cc_time,budget_used,0.0,0.0,0.0,Empate
cluster_hetero,prism_cc_cost,budget_used,0.0,0.0,0.0,Empate
cloud_homo,prism_cc_time,budget_used,10.09919,10.107484,0.08205800770992423,PRISM-CC
cloud_homo,prism_cc_cost,budget_used,9.620399,10.107484,4.819052891896724,PRISM-CC
cloud_hetero,prism_cc_time,budget_used,9.120741,9.234577,1.2327148281940707,PRISM-CC
cloud_hetero,prism_cc_cost,budget_used,9.120741,9.234577,1.2327148281940707,PRISM-CC
hybrid_homo,prism_cc_time,budget_used,5.615403,5.603404,-0.2141376920171993,HEFT
hybrid_homo,prism_cc_cost,budget_used,5.195065,5.603404,7.28733819656767,PRISM-CC
hybrid_hetero,prism_cc_time,budget_used,3.599103,3.715954,3.1445760631051956,PRISM-CC
hybrid_hetero,prism_cc_cost,budget_used,3.594192,3.715954,3.2767359337602113,PRISM-CC
