scenario_id,algorithm,recommendation,makespan_mean,makespan_p95,cost_mean,cost_p95,makespan_cv_percent,strict_feasibility_percent,budget_limit,deadline_limit,cost_sla_percent,makespan_sla_percent,required_deadline_margin_percent,required_budget_margin_percent,robust_feasible,pareto,frontier_order,extra_cost_from_previous,time_saved_from_previous,seconds_saved_per_extra_dollar
cluster_hetero,heft_classic,On-prem heterogêneo · HEFT coalocado,438.461,438.461,0.0,0.0,,100.0,0.0,526.1532,0.0,83.33333333333333,0,0,True,True,1,,,
hybrid_raspberry_500mbps,prism_cc_time,Híbrido Raspberry Pi 500 Mbps · PRISM-CC - Time,395.759,395.759,27.251006,27.251006,,100.0,33.244387,476.7276,81.97175059958242,83.01575155287841,0,0,True,True,2,81.97175059958242,0.3175817804549155,0.003874283251631975
cluster_hetero,prism_cc_cost,On-prem heterogêneo · PRISM-CC - Cost,438.461,438.461,0.0,0.0,,100.0,0.0,526.1532,0.0,83.33333333333333,0,0,True,False,,,,
cluster_hetero,prism_cc_time,On-prem heterogêneo · PRISM-CC - Time,438.461,438.461,0.0,0.0,,100.0,0.0,526.1532,0.0,83.33333333333333,0,0,True,False,,,,
cluster_homo,heft_classic,On-prem homogêneo · HEFT coalocado,490.855,490.855,0.0,0.0,,100.0,0.0,589.026,0.0,83.33333333333334,0,0,True,False,,,,
cluster_homo,prism_cc_cost,On-prem homogêneo · PRISM-CC - Cost,490.855,490.855,0.0,0.0,,100.0,0.0,589.026,0.0,83.33333333333334,0,0,True,False,,,,
cluster_homo,prism_cc_time,On-prem homogêneo · PRISM-CC - Time,490.855,490.855,0.0,0.0,,100.0,0.0,589.026,0.0,83.33333333333334,0,0,True,False,,,,
hybrid_hetero,prism_cc_cost,Híbrido heterogêneo · PRISM-CC - Cost,172.657,172.657,0.4422,0.4422,,100.0,3.787045,187.7988,11.676650264256168,91.93722217607355,0,0,True,False,,,,
hybrid_raspberry_500mbps,prism_cc_cost,Híbrido Raspberry Pi 500 Mbps · PRISM-CC - Cost,469.914,469.914,12.607212,12.607212,,100.0,33.244387,476.7276,37.92282889740153,98.57075612991571,0,0,True,False,,,,
cloud_homo,prism_cc_cost,Nuvem homogênea · PRISM-CC - Cost,121.197,121.197,6.138774,6.138774,,100.0,11.354382,141.8976,54.065241067281335,85.41159258507544,0,0,True,False,,,,
hybrid_homo,prism_cc_cost,Híbrido homogêneo · PRISM-CC - Cost,160.832,160.832,3.604677,3.604677,,100.0,6.376302,171.198,56.53240702839985,93.94502272222805,0,0,True,False,,,,
cloud_hetero,prism_cc_cost,Nuvem heterogênea · PRISM-CC - Cost,140.255,140.255,6.651905,6.651905,,100.0,10.151059,159.5868,65.52917286757963,87.88634147686399,0,0,True,False,,,,
hybrid_homo,heft_classic,Híbrido homogêneo · HEFT coalocado,142.665,142.665,5.313585,5.313585,,100.0,6.376302,171.198,83.33333333333333,83.33333333333333,0,0,True,False,,,,
hybrid_homo,prism_cc_time,Híbrido homogêneo · PRISM-CC - Time,142.665,142.665,5.313585,5.313585,,100.0,6.376302,171.198,83.33333333333333,83.33333333333333,0,0,True,False,,,,
cloud_homo,heft_classic,Nuvem homogênea · HEFT coalocado,118.248,118.248,9.461985,9.461985,,100.0,11.354382,141.8976,83.33333333333334,83.33333333333333,0,0,True,False,,,,
cloud_homo,prism_cc_time,Nuvem homogênea · PRISM-CC - Time,118.248,118.248,9.461985,9.461985,,100.0,11.354382,141.8976,83.33333333333334,83.33333333333333,0,0,True,False,,,,
hybrid_raspberry_500mbps,heft_classic,Híbrido Raspberry Pi 500 Mbps · HEFT coalocado,397.273,397.273,27.703656,27.703656,,100.0,33.244387,476.7276,83.3333338346711,83.33333333333334,0,0,True,False,,,,
cloud_hetero,heft_classic,Nuvem heterogênea · HEFT coalocado,132.989,132.989,8.459216,8.459216,,100.0,10.151059,159.5868,83.33333497519816,83.33333333333333,0,0,True,False,,,,
cloud_hetero,prism_cc_time,Nuvem heterogênea · PRISM-CC - Time,132.989,132.989,8.459216,8.459216,,100.0,10.151059,159.5868,83.33333497519816,83.33333333333333,0,0,True,False,,,,
hybrid_hetero,heft_classic,Híbrido heterogêneo · HEFT coalocado,156.499,156.499,3.155871,3.155871,,100.0,3.787045,187.7988,83.33333773430206,83.33333333333333,0,0,True,False,,,,
hybrid_hetero,prism_cc_time,Híbrido heterogêneo · PRISM-CC - Time,156.499,156.499,3.155871,3.155871,,100.0,3.787045,187.7988,83.33333773430206,83.33333333333333,0,0,True,False,,,,
