scenario_id,extra_time_mean,extra_time_ci95,saved_cost_mean,saved_cost_ci95,extra_time_cv,seconds_per_dollar
network_hpc_local,0.0,0.0,0.0,0.0,0.0,
network_hpc_multisite,0.0,0.0,0.0,0.0,0.0,
network_cloud_multiregion,42.102000000000004,0.0,18.55639,0.0,0.0,2.2688680287491265
network_hpc_cloud,0.0,0.0,0.0,0.0,0.0,
network_edge_cloud,2.460000000000008,0.0,0.3764160000000025,0.0,0.0,6.535322621780136
network_fog_hpc_cloud,0.0,0.0,0.0,0.0,0.0,
network_wfcommons_overlay,0.0,0.0,0.0,0.0,0.0,
