scenario_id,algorithm,runs,feasible_ratio,budget_limit,deadline_limit,makespan_mean,makespan_median,makespan_stddev,makespan_ci95,budget_mean,budget_median,budget_stddev,budget_ci95,interference_time_mean,algorithm_milliseconds_mean,makespan_gain_vs_heft_percent,budget_gain_vs_heft_percent
cluster_homo,prism_cc_time,30,1.000000,0.000000,345.548400,287.957000,287.957000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,34.220033,151.495667,0.000000,0.000000
cluster_homo,prism_cc_cost,30,1.000000,0.000000,345.548400,287.957000,287.957000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,34.220033,151.495667,0.000000,0.000000
cluster_homo,heft_colocation,30,1.000000,0.000000,345.548400,287.957000,287.957000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,34.220033,0.818967,0.000000,0.000000
cluster_hetero,prism_cc_time,30,1.000000,0.000000,353.759520,294.799600,287.957000,9.998384,3.577876,0.000000,0.000000,0.000000,0.000000,72.270467,169.709100,0.000000,0.000000
cluster_hetero,prism_cc_cost,30,1.000000,0.000000,353.759520,294.799600,287.957000,9.998384,3.577876,0.000000,0.000000,0.000000,0.000000,72.270467,169.709100,0.000000,0.000000
cluster_hetero,heft_colocation,30,1.000000,0.000000,353.759520,294.799600,287.957000,9.998384,3.577876,0.000000,0.000000,0.000000,0.000000,72.270467,0.961700,0.000000,0.000000
cloud_homo,prism_cc_time,30,1.000000,1.059152,119.559000,96.447033,96.832000,2.778328,0.994212,0.459566,0.212614,0.316759,0.113351,34.196767,328.039800,3.197216,47.931968
cloud_homo,prism_cc_cost,30,1.000000,1.059152,119.559000,99.282300,97.365000,6.699568,2.397410,0.216593,0.212413,0.014617,0.005231,59.687833,328.039800,0.351492,75.460406
cloud_homo,heft_colocation,30,1.000000,1.059152,119.559000,99.632500,99.816000,0.557546,0.199515,0.882626,0.883876,0.025621,0.009168,6.073367,3.287400,0.000000,0.000000
cloud_hetero,prism_cc_time,30,1.000000,0.641828,118.113160,98.178600,96.926000,3.880645,1.388671,0.376049,0.360978,0.170466,0.061000,38.319767,296.841367,0.253012,29.691700
cloud_hetero,prism_cc_cost,30,1.000000,0.641828,118.113160,101.050867,98.925500,6.609502,2.365180,0.220453,0.215819,0.014419,0.005160,59.921700,296.841367,-2.665139,58.782858
cloud_hetero,heft_colocation,30,1.000000,0.641828,118.113160,98.427633,96.926000,3.688694,1.319982,0.534857,0.526262,0.030121,0.010778,23.127867,2.419633,0.000000,0.000000
hybrid_homo,prism_cc_time,30,1.000000,0.607531,118.113160,98.403933,96.926000,3.712678,1.328565,0.496606,0.499634,0.061478,0.022000,23.491800,345.363900,0.024079,1.909981
hybrid_homo,prism_cc_cost,30,1.000000,0.607531,118.113160,112.122733,112.323000,3.678026,1.316165,0.421198,0.438152,0.089948,0.032187,27.302700,345.363900,-13.913877,16.804574
hybrid_homo,heft_colocation,30,1.000000,0.607531,118.113160,98.427633,96.926000,3.688694,1.319982,0.506276,0.499634,0.027771,0.009938,23.095967,1.993800,0.000000,0.000000
hybrid_hetero,prism_cc_time,30,0.833333,0.348827,119.109960,99.258300,96.698000,6.360733,2.276159,0.290689,0.295769,0.060509,0.021653,49.283333,287.376067,0.000000,0.000000
hybrid_hetero,prism_cc_cost,30,0.933333,0.348827,119.109960,112.313200,113.409500,6.069644,2.171994,0.259835,0.269767,0.062447,0.022346,49.300567,287.376067,-13.152452,10.614038
hybrid_hetero,heft_colocation,30,0.833333,0.348827,119.109960,99.258300,96.698000,6.360733,2.276159,0.290689,0.295769,0.060509,0.021653,49.283333,1.696767,0.000000,0.000000
hybrid_raspberry_500mbps,prism_cc_time,30,0.766667,0.533583,179.300320,149.249200,144.791000,13.152112,4.706423,0.441833,0.437888,0.101387,0.036281,66.908767,584.854833,0.112259,0.634024
hybrid_raspberry_500mbps,prism_cc_cost,30,0.833333,0.533583,179.300320,159.726233,164.974000,14.480447,5.181761,0.343650,0.309361,0.133473,0.047763,89.401967,584.854833,-6.899687,22.714894
hybrid_raspberry_500mbps,heft_colocation,30,0.766667,0.533583,179.300320,149.416933,144.791000,13.212687,4.728099,0.444652,0.437888,0.102688,0.036747,66.881333,2.551533,0.000000,0.000000
