scenario_id,extra_time_mean,extra_time_ci95,saved_cost_mean,saved_cost_ci95,extra_time_cv,seconds_per_dollar
network_hpc_local,0.0,0.0,0.0,0.0,0.0,
network_hpc_multisite,0.0,0.0,0.0,0.0,0.0,
network_cloud_multiregion,5.974000000000004,0.0,-0.745654,0.0,0.0,
network_hpc_cloud,3.5150000000000006,0.0,0.06896599999999997,0.0,0.0,50.96714322999742
network_edge_cloud,0.2849999999999966,0.0,-0.008346999999999882,0.0,0.0,
network_fog_hpc_cloud,2.798000000000002,0.0,-0.08180100000000001,0.0,0.0,
network_wfcommons_overlay,0.0,0.0,0.0,0.0,0.0,
