scenario_id,extra_time_mean,extra_time_ci95,saved_cost_mean,saved_cost_ci95,extra_time_cv,seconds_per_dollar
cluster_homo,0.0,0.0,0.0,0.0,0.0,
cluster_hetero,0.0,0.0,0.0,0.0,0.0,
cloud_homo,9.231766666666669,1.7033938176108,0.8781211333333334,0.027441353772677334,0.5156259944977084,10.513090183381687
cloud_hetero,8.193733333333336,1.8826684761193484,0.3356464,0.03148710865555644,0.6420909977874515,24.411801626155786
hybrid_homo,12.943666666666665,0.696077418334848,0.4379537666666667,0.02136544823480001,0.15028124375904553,29.554870061246188
hybrid_hetero,6.122866666666668,1.474087037914026,0.0947244333333333,0.03663668048290737,0.6727797034664676,64.63872573531718
