scenario_id,algorithm,runs,makespan_mean,makespan_median,makespan_stddev,makespan_ci95,budget_used_mean,budget_used_median,budget_used_stddev,budget_used_ci95
network_cloud_multiregion,heft_classic,1,142.912,142.912,0,0.0,0.218836,0.218836,0,0.0
network_cloud_multiregion,prism_cc_cost,1,143.124,143.124,0,0.0,0.208639,0.208639,0,0.0
network_cloud_multiregion,prism_cc_time,1,142.795,142.795,0,0.0,0.218643,0.218643,0,0.0
network_edge_cloud,heft_classic,1,114.731,114.731,0,0.0,0.181452,0.181452,0,0.0
network_edge_cloud,prism_cc_cost,1,129.298,129.298,0,0.0,0.161606,0.161606,0,0.0
network_edge_cloud,prism_cc_time,1,114.731,114.731,0,0.0,0.181452,0.181452,0,0.0
network_fog_hpc_cloud,heft_classic,1,80.6,80.6,0,0.0,0.125331,0.125331,0,0.0
network_fog_hpc_cloud,prism_cc_cost,1,80.6,80.6,0,0.0,0.119094,0.119094,0,0.0
network_fog_hpc_cloud,prism_cc_time,1,80.6,80.6,0,0.0,0.125331,0.125331,0,0.0
network_hpc_cloud,heft_classic,1,80.558,80.558,0,0.0,0.125262,0.125262,0,0.0
network_hpc_cloud,prism_cc_cost,1,93.127,93.127,0,0.0,0.090973,0.090973,0,0.0
network_hpc_cloud,prism_cc_time,1,80.558,80.558,0,0.0,0.125262,0.125262,0,0.0
network_hpc_local,heft_classic,1,118.976,118.976,0,0.0,0.0,0.0,0,0.0
network_hpc_local,prism_cc_cost,1,118.917,118.917,0,0.0,0.0,0.0,0,0.0
network_hpc_local,prism_cc_time,1,118.917,118.917,0,0.0,0.0,0.0,0,0.0
network_hpc_multisite,heft_classic,1,119.018,119.018,0,0.0,0.0,0.0,0,0.0
network_hpc_multisite,prism_cc_cost,1,118.959,118.959,0,0.0,0.0,0.0,0,0.0
network_hpc_multisite,prism_cc_time,1,118.959,118.959,0,0.0,0.0,0.0,0,0.0
network_wfcommons_overlay,heft_classic,1,465.823,465.823,0,0.0,0.0,0.0,0,0.0
network_wfcommons_overlay,prism_cc_cost,1,465.823,465.823,0,0.0,0.0,0.0,0,0.0
network_wfcommons_overlay,prism_cc_time,1,465.823,465.823,0,0.0,0.0,0.0,0,0.0
