algorithm,scenario_id,interference_seed,interference_activity_ids,interference_rate,makespan,budget_used,budget_limit,deadline_limit,budget_violation,deadline_violation,feasible,interference_time,interference_pairs,algorithm_milliseconds,machine_distribution,machine_utilization,recommendations_json
heft_colocation,hybrid_hetero,1,maddid0000018|maddid0000037|maddid0000056|mbackgroundid0000015|mbackgroundid0000035|mbgmodelid0000012|mbgmodelid0000031|mconcatfitid0000011|mconcatfitid0000030|mdifffitid0000005|mdifffitid0000007|mdifffitid0000010|mdifffitid0000025|mdifffitid0000026|mdifffitid0000028|mdifffitid0000029|mdifffitid0000044|mimgtblid0000017|mimgtblid0000036|mimgtblid0000055|mprojectid0000003|mprojectid0000020|mprojectid0000022|mprojectid0000023|mprojectid0000040|mprojectid0000041|mviewerid0000038|mviewerid0000057|mviewerid0000058,0.700000,105.403000,0.532891,0.241327,110.620800,0.291600,0.000000,false,97.425000,15,1.470000,"{""bora011"":2,""diablo03"":1,""h3-standard-88-2"":14,""h4d-standard-192-7"":41}","{""bora011"":0.000483,""diablo03"":0.000183,""h3-standard-88-2"":0.011753,""h4d-standard-192-7"":0.017413}",[]
prism_cc_cost,hybrid_hetero,1,maddid0000018|maddid0000037|maddid0000056|mbackgroundid0000015|mbackgroundid0000035|mbgmodelid0000012|mbgmodelid0000031|mconcatfitid0000011|mconcatfitid0000030|mdifffitid0000005|mdifffitid0000007|mdifffitid0000010|mdifffitid0000025|mdifffitid0000026|mdifffitid0000028|mdifffitid0000029|mdifffitid0000044|mimgtblid0000017|mimgtblid0000036|mimgtblid0000055|mprojectid0000003|mprojectid0000020|mprojectid0000022|mprojectid0000023|mprojectid0000040|mprojectid0000041|mviewerid0000038|mviewerid0000057|mviewerid0000058,0.700000,185.975000,0.328280,0.241327,110.620800,0.087000,75.354000,false,118.458000,9,304.621000,"{""bora011"":27,""diablo03"":16,""h3-standard-88-2"":2,""h4d-standard-192-7"":13}","{""bora011"":0.007837,""diablo03"":0.003106,""h3-standard-88-2"":0.011405,""h4d-standard-192-7"":0.008402}","[{""rank"":1,""recommended"":true,""feasible"":false,""budget_used"":0.32828,""budget_violation"":0.087,""makespan"":185.975,""deadline_violation"":75.354,""machine_signature"":""f539569ff5e3ca24"",""weighted_score"":0.32828,""diversity_score"":3.534483},{""rank"":2,""recommended"":false,""feasible"":false,""budget_used"":0.436165,""budget_violation"":0.1948,""makespan"":110.587,""deadline_violation"":0,""machine_signature"":""28c016bf516e1590"",""weighted_score"":0.436165,""diversity_score"":3.396552},{""rank"":3,""recommended"":false,""feasible"":false,""budget_used"":0.480998,""budget_violation"":0.2397,""makespan"":105.776,""deadline_violation"":0,""machine_signature"":""b45c9b54d18dd490"",""weighted_score"":0.480998,""diversity_score"":3.310345},{""rank"":4,""recommended"":false,""feasible"":false,""budget_used"":0.527323,""budget_violation"":0.286,""makespan"":105.403,""deadline_violation"":0,""machine_signature"":""1e5d7610a7e1e44f"",""weighted_score"":0.527323,""diversity_score"":3.293103},{""rank"":5,""recommended"":false,""feasible"":false,""budget_used"":0.532891,""budget_violation"":0.2916,""makespan"":105.403,""deadline_violation"":0,""machine_signature"":""5e090f43781ddf56"",""weighted_score"":0.532891,""diversity_score"":3.293103}]"
prism_cc_time,hybrid_hetero,1,maddid0000018|maddid0000037|maddid0000056|mbackgroundid0000015|mbackgroundid0000035|mbgmodelid0000012|mbgmodelid0000031|mconcatfitid0000011|mconcatfitid0000030|mdifffitid0000005|mdifffitid0000007|mdifffitid0000010|mdifffitid0000025|mdifffitid0000026|mdifffitid0000028|mdifffitid0000029|mdifffitid0000044|mimgtblid0000017|mimgtblid0000036|mimgtblid0000055|mprojectid0000003|mprojectid0000020|mprojectid0000022|mprojectid0000023|mprojectid0000040|mprojectid0000041|mviewerid0000038|mviewerid0000057|mviewerid0000058,0.700000,110.587000,0.436165,0.241327,110.620800,0.194800,0.000000,false,97.425000,15,304.621000,"{""bora011"":9,""diablo03"":3,""h3-standard-88-2"":11,""h4d-standard-192-7"":35}","{""bora011"":0.00333,""diablo03"":0.000597,""h3-standard-88-2"":0.011069,""h4d-standard-192-7"":0.016511}","[{""rank"":1,""recommended"":true,""feasible"":false,""budget_used"":0.436165,""budget_violation"":0.1948,""makespan"":110.587,""deadline_violation"":0,""machine_signature"":""28c016bf516e1590"",""weighted_score"":0.594634,""diversity_score"":3.396552},{""rank"":2,""recommended"":false,""feasible"":false,""budget_used"":0.480998,""budget_violation"":0.2397,""makespan"":105.776,""deadline_violation"":0,""machine_signature"":""b45c9b54d18dd490"",""weighted_score"":0.568765,""diversity_score"":3.310345},{""rank"":3,""recommended"":false,""feasible"":false,""budget_used"":0.527323,""budget_violation"":0.286,""makespan"":105.403,""deadline_violation"":0,""machine_signature"":""1e5d7610a7e1e44f"",""weighted_score"":0.566759,""diversity_score"":3.293103},{""rank"":4,""recommended"":false,""feasible"":false,""budget_used"":0.532891,""budget_violation"":0.2916,""makespan"":105.403,""deadline_violation"":0,""machine_signature"":""5e090f43781ddf56"",""weighted_score"":0.566759,""diversity_score"":3.293103},{""rank"":5,""recommended"":false,""feasible"":false,""budget_used"":0.32828,""budget_violation"":0.087,""makespan"":185.975,""deadline_violation"":75.354,""machine_signature"":""f539569ff5e3ca24"",""weighted_score"":1,""diversity_score"":3.534483}]"
heft_colocation,hybrid_hetero,2,maddid0000037|mbackgroundid0000013|mbackgroundid0000014|mbackgroundid0000032|mbackgroundid0000033|mbackgroundid0000051|mbackgroundid0000052|mbackgroundid0000053|mbackgroundid0000054|mconcatfitid0000049|mdifffitid0000008|mdifffitid0000009|mdifffitid0000010|mdifffitid0000025|mdifffitid0000027|mdifffitid0000029|mdifffitid0000045|mdifffitid0000046|mdifffitid0000048|mimgtblid0000055|mprojectid0000001|mprojectid0000002|mprojectid0000020|mprojectid0000021|mprojectid0000022|mprojectid0000040|mviewerid0000038|mviewerid0000057|mviewerid0000058,0.700000,114.884000,0.608495,0.241327,110.620800,0.367200,4.263000,false,84.771000,19,1.369000,"{""bora011"":2,""diablo03"":1,""h3-standard-88-2"":15,""h4d-standard-192-7"":40}","{""bora011"":0.000443,""diablo03"":0.000168,""h3-standard-88-2"":0.009532,""h4d-standard-192-7"":0.015825}",[]
prism_cc_cost,hybrid_hetero,2,maddid0000037|mbackgroundid0000013|mbackgroundid0000014|mbackgroundid0000032|mbackgroundid0000033|mbackgroundid0000051|mbackgroundid0000052|mbackgroundid0000053|mbackgroundid0000054|mconcatfitid0000049|mdifffitid0000008|mdifffitid0000009|mdifffitid0000010|mdifffitid0000025|mdifffitid0000027|mdifffitid0000029|mdifffitid0000045|mdifffitid0000046|mdifffitid0000048|mimgtblid0000055|mprojectid0000001|mprojectid0000002|mprojectid0000020|mprojectid0000021|mprojectid0000022|mprojectid0000040|mviewerid0000038|mviewerid0000057|mviewerid0000058,0.700000,204.296000,0.337717,0.241327,110.620800,0.096400,93.675000,false,87.160000,7,336.845000,"{""bora011"":27,""diablo03"":16,""h3-standard-88-2"":2,""h4d-standard-192-7"":13}","{""bora011"":0.013969,""diablo03"":0.00286,""h3-standard-88-2"":0.012156,""h4d-standard-192-7"":0.00611}","[{""rank"":1,""recommended"":true,""feasible"":false,""budget_used"":0.337717,""budget_violation"":0.0964,""makespan"":204.296,""deadline_violation"":93.675,""machine_signature"":""9c83aa325048b941"",""weighted_score"":0.337717,""diversity_score"":3.534483},{""rank"":2,""recommended"":false,""feasible"":false,""budget_used"":0.402574,""budget_violation"":0.1612,""makespan"":124.302,""deadline_violation"":13.681,""machine_signature"":""50a7be0dfd3e4dce"",""weighted_score"":0.402574,""diversity_score"":3.413793},{""rank"":3,""recommended"":false,""feasible"":false,""budget_used"":0.42531,""budget_violation"":0.184,""makespan"":118.154,""deadline_violation"":7.533,""machine_signature"":""8ce1b48b804493be"",""weighted_score"":0.42531,""diversity_score"":3.310345},{""rank"":4,""recommended"":false,""feasible"":false,""budget_used"":0.434963,""budget_violation"":0.1936,""makespan"":116.9,""deadline_violation"":6.279,""machine_signature"":""3e59a26568ff5071"",""weighted_score"":0.434963,""diversity_score"":3.275862},{""rank"":5,""recommended"":false,""feasible"":false,""budget_used"":0.453959,""budget_violation"":0.2126,""makespan"":115.594,""deadline_violation"":4.973,""machine_signature"":""6297977af804bd09"",""weighted_score"":0.453959,""diversity_score"":3.258621},{""rank"":6,""recommended"":false,""feasible"":false,""budget_used"":0.578646,""budget_violation"":0.3373,""makespan"":114.884,""deadline_violation"":4.263,""machine_signature"":""5b815014e82ebc67"",""weighted_score"":0.578646,""diversity_score"":3.310345},{""rank"":7,""recommended"":false,""feasible"":false,""budget_used"":0.608495,""budget_violation"":0.3672,""makespan"":114.884,""deadline_violation"":4.263,""machine_signature"":""f99e1c62682c165c"",""weighted_score"":0.608495,""diversity_score"":3.310345}]"
prism_cc_time,hybrid_hetero,2,maddid0000037|mbackgroundid0000013|mbackgroundid0000014|mbackgroundid0000032|mbackgroundid0000033|mbackgroundid0000051|mbackgroundid0000052|mbackgroundid0000053|mbackgroundid0000054|mconcatfitid0000049|mdifffitid0000008|mdifffitid0000009|mdifffitid0000010|mdifffitid0000025|mdifffitid0000027|mdifffitid0000029|mdifffitid0000045|mdifffitid0000046|mdifffitid0000048|mimgtblid0000055|mprojectid0000001|mprojectid0000002|mprojectid0000020|mprojectid0000021|mprojectid0000022|mprojectid0000040|mviewerid0000038|mviewerid0000057|mviewerid0000058,0.700000,114.884000,0.578646,0.241327,110.620800,0.337300,4.263000,false,84.771000,19,336.845000,"{""bora011"":3,""diablo03"":1,""h3-standard-88-2"":14,""h4d-standard-192-7"":40}","{""bora011"":0.000478,""diablo03"":0.000168,""h3-standard-88-2"":0.009527,""h4d-standard-192-7"":0.015825}","[{""rank"":1,""recommended"":true,""feasible"":false,""budget_used"":0.578646,""budget_violation"":0.3373,""makespan"":114.884,""deadline_violation"":4.263,""machine_signature"":""5b815014e82ebc67"",""weighted_score"":0.562341,""diversity_score"":3.310345},{""rank"":2,""recommended"":false,""feasible"":false,""budget_used"":0.608495,""budget_violation"":0.3672,""makespan"":114.884,""deadline_violation"":4.263,""machine_signature"":""f99e1c62682c165c"",""weighted_score"":0.562341,""diversity_score"":3.310345},{""rank"":3,""recommended"":false,""feasible"":false,""budget_used"":0.453959,""budget_violation"":0.2126,""makespan"":115.594,""deadline_violation"":4.973,""machine_signature"":""6297977af804bd09"",""weighted_score"":0.565816,""diversity_score"":3.258621},{""rank"":4,""recommended"":false,""feasible"":false,""budget_used"":0.434963,""budget_violation"":0.1936,""makespan"":116.9,""deadline_violation"":6.279,""machine_signature"":""3e59a26568ff5071"",""weighted_score"":0.572209,""diversity_score"":3.275862},{""rank"":5,""recommended"":false,""feasible"":false,""budget_used"":0.42531,""budget_violation"":0.184,""makespan"":118.154,""deadline_violation"":7.533,""machine_signature"":""8ce1b48b804493be"",""weighted_score"":0.578347,""diversity_score"":3.310345},{""rank"":6,""recommended"":false,""feasible"":false,""budget_used"":0.402574,""budget_violation"":0.1612,""makespan"":124.302,""deadline_violation"":13.681,""machine_signature"":""50a7be0dfd3e4dce"",""weighted_score"":0.608441,""diversity_score"":3.413793},{""rank"":7,""recommended"":false,""feasible"":false,""budget_used"":0.337717,""budget_violation"":0.0964,""makespan"":204.296,""deadline_violation"":93.675,""machine_signature"":""9c83aa325048b941"",""weighted_score"":1,""diversity_score"":3.534483}]"
heft_colocation,hybrid_hetero,3,maddid0000018|maddid0000037|mbackgroundid0000013|mbackgroundid0000014|mbackgroundid0000016|mbackgroundid0000032|mbackgroundid0000033|mbackgroundid0000034|mbackgroundid0000035|mbackgroundid0000052|mbackgroundid0000053|mbackgroundid0000054|mbgmodelid0000050|mconcatfitid0000011|mconcatfitid0000030|mdifffitid0000005|mdifffitid0000010|mdifffitid0000025|mdifffitid0000027|mdifffitid0000029|mdifffitid0000043|mdifffitid0000044|mdifffitid0000048|mimgtblid0000017|mimgtblid0000036|mprojectid0000004|mprojectid0000039|mviewerid0000038|mviewerid0000058,0.700000,92.184000,0.201108,0.241327,110.620800,0.000000,0.000000,true,18.775000,15,1.401000,"{""bora011"":5,""diablo03"":3,""h4d-standard-192-7"":50}","{""bora011"":0.000638,""diablo03"":0.000806,""h3-standard-88-2"":0,""h4d-standard-192-7"":0.019095}",[]
prism_cc_cost,hybrid_hetero,3,maddid0000018|maddid0000037|mbackgroundid0000013|mbackgroundid0000014|mbackgroundid0000016|mbackgroundid0000032|mbackgroundid0000033|mbackgroundid0000034|mbackgroundid0000035|mbackgroundid0000052|mbackgroundid0000053|mbackgroundid0000054|mbgmodelid0000050|mconcatfitid0000011|mconcatfitid0000030|mdifffitid0000005|mdifffitid0000010|mdifffitid0000025|mdifffitid0000027|mdifffitid0000029|mdifffitid0000043|mdifffitid0000044|mdifffitid0000048|mimgtblid0000017|mimgtblid0000036|mprojectid0000004|mprojectid0000039|mviewerid0000038|mviewerid0000058,0.700000,102.009000,0.145260,0.241327,110.620800,0.000000,0.000000,true,17.097000,6,322.614000,"{""bora011"":17,""diablo03"":9,""h4d-standard-192-7"":32}","{""bora011"":0.00686,""diablo03"":0.002778,""h3-standard-88-2"":0,""h4d-standard-192-7"":0.016784}","[{""rank"":1,""recommended"":true,""feasible"":true,""budget_used"":0.14526,""budget_violation"":0,""makespan"":102.009,""deadline_violation"":0,""machine_signature"":""73f68dfe67eb0b75"",""weighted_score"":0.14526,""diversity_score"":2.448276},{""rank"":2,""recommended"":false,""feasible"":true,""budget_used"":0.201108,""budget_violation"":0,""makespan"":92.184,""deadline_violation"":0,""machine_signature"":""426018cd1fa9b9c2"",""weighted_score"":0.201108,""diversity_score"":2.137931}]"
prism_cc_time,hybrid_hetero,3,maddid0000018|maddid0000037|mbackgroundid0000013|mbackgroundid0000014|mbackgroundid0000016|mbackgroundid0000032|mbackgroundid0000033|mbackgroundid0000034|mbackgroundid0000035|mbackgroundid0000052|mbackgroundid0000053|mbackgroundid0000054|mbgmodelid0000050|mconcatfitid0000011|mconcatfitid0000030|mdifffitid0000005|mdifffitid0000010|mdifffitid0000025|mdifffitid0000027|mdifffitid0000029|mdifffitid0000043|mdifffitid0000044|mdifffitid0000048|mimgtblid0000017|mimgtblid0000036|mprojectid0000004|mprojectid0000039|mviewerid0000038|mviewerid0000058,0.700000,92.184000,0.201108,0.241327,110.620800,0.000000,0.000000,true,18.775000,15,322.614000,"{""bora011"":5,""diablo03"":3,""h4d-standard-192-7"":50}","{""bora011"":0.000638,""diablo03"":0.000806,""h3-standard-88-2"":0,""h4d-standard-192-7"":0.019095}","[{""rank"":1,""recommended"":true,""feasible"":true,""budget_used"":0.201108,""budget_violation"":0,""makespan"":92.184,""deadline_violation"":0,""machine_signature"":""426018cd1fa9b9c2"",""weighted_score"":0.903685,""diversity_score"":2.137931},{""rank"":2,""recommended"":false,""feasible"":true,""budget_used"":0.14526,""budget_violation"":0,""makespan"":102.009,""deadline_violation"":0,""machine_signature"":""73f68dfe67eb0b75"",""weighted_score"":1,""diversity_score"":2.448276}]"
heft_colocation,hybrid_hetero,4,maddid0000056|mbackgroundid0000013|mbackgroundid0000016|mbackgroundid0000032|mbackgroundid0000033|mbackgroundid0000034|mbackgroundid0000052|mbackgroundid0000053|mdifffitid0000005|mdifffitid0000006|mdifffitid0000009|mdifffitid0000010|mdifffitid0000027|mdifffitid0000028|mdifffitid0000044|mdifffitid0000045|mdifffitid0000047|mdifffitid0000048|mimgtblid0000036|mimgtblid0000055|mprojectid0000001|mprojectid0000003|mprojectid0000021|mprojectid0000022|mprojectid0000023|mprojectid0000039|mprojectid0000040|mviewerid0000038|mviewerid0000058,0.700000,137.461000,0.599849,0.241327,110.620800,0.358500,26.840000,false,179.767000,30,1.558000,"{""bora011"":4,""diablo03"":2,""h3-standard-88-2"":9,""h4d-standard-192-7"":43}","{""bora011"":0.000399,""diablo03"":0.00036,""h3-standard-88-2"":0.010825,""h4d-standard-192-7"":0.016006}",[]
