scenario_id,algorithm,runs,makespan_mean,makespan_median,makespan_stddev,makespan_ci95,budget_used_mean,budget_used_median,budget_used_stddev,budget_used_ci95
network_cloud_multiregion,heft_classic,1,38.25,38.25,0,0.0,0.023375,0.023375,0,0.0
network_cloud_multiregion,prism_cc_cost,1,38.25,38.25,0,0.0,0.023375,0.023375,0,0.0
network_cloud_multiregion,prism_cc_time,1,38.25,38.25,0,0.0,0.023375,0.023375,0,0.0
network_edge_cloud,heft_classic,1,31.688,31.688,0,0.0,0.039609,0.039609,0,0.0
network_edge_cloud,prism_cc_cost,1,31.688,31.688,0,0.0,0.039609,0.039609,0,0.0
network_edge_cloud,prism_cc_time,1,31.688,31.688,0,0.0,0.039609,0.039609,0,0.0
network_fog_hpc_cloud,heft_classic,1,26.25,26.25,0,0.0,0.0,0.0,0,0.0
network_fog_hpc_cloud,prism_cc_cost,1,26.25,26.25,0,0.0,0.0,0.0,0,0.0
network_fog_hpc_cloud,prism_cc_time,1,26.25,26.25,0,0.0,0.0,0.0,0,0.0
network_hpc_cloud,heft_classic,1,26.25,26.25,0,0.0,0.0,0.0,0,0.0
network_hpc_cloud,prism_cc_cost,1,26.25,26.25,0,0.0,0.0,0.0,0,0.0
network_hpc_cloud,prism_cc_time,1,26.25,26.25,0,0.0,0.0,0.0,0,0.0
network_hpc_local,heft_classic,1,39.375,39.375,0,0.0,0.0,0.0,0,0.0
network_hpc_local,prism_cc_cost,1,39.375,39.375,0,0.0,0.0,0.0,0,0.0
network_hpc_local,prism_cc_time,1,39.375,39.375,0,0.0,0.0,0.0,0,0.0
network_hpc_multisite,heft_classic,1,39.375,39.375,0,0.0,0.0,0.0,0,0.0
network_hpc_multisite,prism_cc_cost,1,39.375,39.375,0,0.0,0.0,0.0,0,0.0
network_hpc_multisite,prism_cc_time,1,39.375,39.375,0,0.0,0.0,0.0,0,0.0
network_wfcommons_overlay,heft_classic,1,133.269,133.269,0,0.0,0.0,0.0,0,0.0
network_wfcommons_overlay,prism_cc_cost,1,133.269,133.269,0,0.0,0.0,0.0,0,0.0
network_wfcommons_overlay,prism_cc_time,1,133.269,133.269,0,0.0,0.0,0.0,0,0.0
