scenario_id,extra_time_mean,extra_time_ci95,saved_cost_mean,saved_cost_ci95,extra_time_cv,seconds_per_dollar
cluster_homo,0.0,0.0,0.0,0.0,0.0,
cluster_hetero,0.0,0.0,0.0,0.0,0.0,
cloud_homo,5.375999999999991,0.0,3.3436380000000003,0.0,0.0,1.6078295557114706
cloud_hetero,6.942000000000007,0.0,1.809983,0.0,0.0,3.8353951390703713
hybrid_homo,18.49199999999999,0.0,1.7525339999999998,0.0,0.0,10.551578457251038
hybrid_hetero,30.459000000000003,0.0,2.721223,0.0,0.0,11.193128971789523
hybrid_raspberry_500mbps,4.625,0.0,0.7952739999999991,0.0,0.0,5.815605690617328
